name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C01675321,0,1,1,2,0,0,0,0,1,1,0,0.5454545454545455,0.7007,0.07936507936507936
C49821942,1,0,0,0,1,0,0,1,1,1,0,0.4545454545454546,0.6484,0.09333333333333334
C52764181,0,0,1,1,1,1,0,0,0,1,0,0.4545454545454546,0.6063,0.09523809523809523
C50376757,0,1,1,2,0,0,0,0,0,1,0,0.4545454545454546,0.5842,0.07407407407407407
C42015355,1,0,1,0,0,0,0,0,0,0,2,0.36363636363636365,0.7297,0.10843373493975904
C39783564,1,0,0,0,1,0,0,0,0,1,1,0.36363636363636365,0.6149,0.08536585365853659
C50244638,0,0,1,1,0,0,0,1,1,0,0,0.36363636363636365,0.57,0.06329113924050633
C08665106,1,0,0,0,1,0,0,0,0,1,1,0.36363636363636365,0.4273,0.08333333333333333
C62811564,0,0,1,1,0,0,0,0,1,0,1,0.36363636363636365,0.6466,0.12195121951219512
C49468670,0,1,2,0,0,0,0,1,0,0,0,0.36363636363636365,0.6927,0.047058823529411764
C51147725,1,0,1,1,0,0,0,0,1,0,0,0.36363636363636365,0.7289,0.08045977011494253
C22159445,1,0,0,0,0,1,0,0,1,1,0,0.36363636363636365,0.5263,0.07142857142857142
C65192644,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.7245,0.09411764705882353
C21122198,0,0,0,0,0,0,0,2,1,0,0,0.2727272727272727,0.7007,0.06818181818181818
C34959316,1,0,0,0,0,0,0,0,0,2,0,0.2727272727272727,0.5629,0.06578947368421052
C49842389,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.615,0.11764705882352941
C40829882,1,0,0,1,0,0,0,0,1,0,0,0.2727272727272727,0.6049,0.0625
C12536997,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6154,0.1232876712328767
C54525754,0,0,1,1,0,0,0,0,1,0,0,0.2727272727272727,0.6003,0.05
C18022132,0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.6522,0.09302325581395349
C62101358,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.5308,0.10256410256410256
C37641735,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6681,0.08333333333333333
C40247926,1,0,0,0,0,0,1,0,0,1,0,0.2727272727272727,0.6584,0.075
C50324143,1,0,0,0,0,0,0,0,1,0,1,0.2727272727272727,0.6793,0.09195402298850575
C06382867,0,0,0,1,0,0,0,1,0,1,0,0.2727272727272727,0.6539,0.08433734939759036
