name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C19645037,2,0,1,1,0,0,0,0,1,1,0,0.5454545454545455,0.5963,0.12345679012345678
C40378886,0,1,1,1,0,1,0,1,0,0,0,0.4545454545454546,0.6525,0.08974358974358974
C40472509,0,1,1,1,0,0,0,1,1,0,0,0.4545454545454546,0.6209,0.06172839506172839
C40378462,0,0,0,1,0,0,0,1,1,1,0,0.36363636363636365,0.6908,0.09090909090909091
C17285595,0,1,1,1,0,0,0,0,0,1,0,0.36363636363636365,0.6753,0.11538461538461539
C36234042,0,0,1,0,1,1,0,0,0,1,0,0.36363636363636365,0.587,0.08860759493670886
C49540299,1,0,0,0,0,1,0,1,0,0,1,0.36363636363636365,0.5725,0.05
C62134269,0,0,1,1,0,0,0,0,1,1,0,0.36363636363636365,0.5719,0.06329113924050633
C51090693,0,0,0,1,0,0,0,1,1,1,0,0.36363636363636365,0.6455,0.07317073170731707
C04136366,1,0,0,0,0,0,0,1,1,0,1,0.36363636363636365,0.6428,0.04938271604938271
C50010707,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6129,0.05405405405405406
C67098530,1,0,0,0,1,0,0,0,0,0,1,0.2727272727272727,0.6866,0.0967741935483871
C37333536,1,1,0,1,0,0,0,0,0,0,0,0.2727272727272727,0.7298,0.09523809523809523
C40246820,1,0,0,0,0,0,1,0,0,1,0,0.2727272727272727,0.637,0.0875
C28988341,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.5661,0.04819277108433735
C67194722,1,0,0,0,0,0,0,0,0,2,0,0.2727272727272727,0.6854,0.06382978723404255
C44924754,0,0,1,0,0,0,0,1,0,1,0,0.2727272727272727,0.6303,0.07692307692307693
C20245519,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.6077,0.06172839506172839
C58825206,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6063,0.12162162162162163
C14265778,0,0,1,0,0,0,0,1,1,0,0,0.2727272727272727,0.7125,0.07865168539325842
C41028919,0,0,1,1,0,0,0,0,0,1,0,0.2727272727272727,0.6621,0.0958904109589041
