name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C55266308,1,1,1,1,0,0,0,0,0,2,2,0.7272727272727274,0.5927,0.07142857142857142
C37660561,0,1,1,1,1,1,0,1,0,0,0,0.5454545454545455,0.6867,0.0759493670886076
C62913449,0,0,1,1,0,0,0,1,1,1,0,0.4545454545454546,0.5846,0.047058823529411764
C59972075,1,1,1,1,1,0,0,0,0,0,0,0.4545454545454546,0.7063,0.0963855421686747
C06493847,1,1,1,1,0,0,0,0,0,0,0,0.36363636363636365,0.4804,0.09210526315789473
C22454379,1,0,0,0,0,0,0,1,1,1,0,0.36363636363636365,0.6669,0.10344827586206896
C19259059,0,1,1,1,0,0,0,0,1,0,0,0.36363636363636365,0.6895,0.10714285714285714
C66700023,1,0,0,0,0,0,0,1,1,1,0,0.36363636363636365,0.6922,0.061224489795918366
C12428936,1,0,1,0,0,0,0,1,1,0,0,0.36363636363636365,0.5811,0.07142857142857142
C40481875,0,0,1,0,0,0,0,1,1,0,1,0.36363636363636365,0.5652,0.025974025974025976
C36335747,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.612,0.0547945205479452
C59883683,0,0,0,1,0,0,0,1,1,0,0,0.2727272727272727,0.6335,0.08536585365853659
C49814863,1,0,0,0,0,1,1,0,0,0,0,0.2727272727272727,0.6297,0.05333333333333334
C05798719,0,0,0,0,0,1,1,0,1,0,0,0.2727272727272727,0.7675,0.08433734939759036
C48346477,0,0,0,0,1,0,0,1,1,0,0,0.2727272727272727,0.7121,0.10465116279069768
C40378273,0,0,0,0,0,1,0,1,0,1,0,0.2727272727272727,0.5715,0.10126582278481013
C32598041,0,0,0,1,0,0,0,1,0,1,0,0.2727272727272727,0.7597,0.07954545454545454
C03885820,0,0,0,0,0,0,1,1,1,0,0,0.2727272727272727,0.6674,0.05747126436781609
C57029426,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6147,0.07692307692307693
C59879046,0,0,0,0,0,0,0,1,1,0,1,0.2727272727272727,0.6906,0.061855670103092786
C39094168,0,0,0,0,0,1,1,0,0,0,1,0.2727272727272727,0.5299,0.05194805194805195
C39097972,0,0,0,0,1,0,0,1,1,0,0,0.2727272727272727,0.5251,0.10126582278481013
C39355737,2,0,0,0,0,0,0,0,0,0,1,0.2727272727272727,0.7375,0.07
C22159304,1,0,0,1,0,0,0,0,0,1,0,0.2727272727272727,0.5494,0.07407407407407407
C49152474,0,0,0,1,0,0,0,0,0,2,0,0.2727272727272727,0.632,0.06818181818181818
C67309851,0,1,0,1,0,0,0,0,1,0,0,0.2727272727272727,0.689,0.08421052631578947
C03897747,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6648,0.0641025641025641
C63269138,1,0,0,0,1,0,0,0,0,0,0,0.18181818181818182,0.6822,0.07954545454545454
C31659374,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.533,0.07228915662650602
C66134263,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.7071,0.07142857142857142
C36948079,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.548,0.05194805194805195
C51859336,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5367,0.0759493670886076
C42806435,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.6986,0.06976744186046512
C03356440,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.7122,0.06666666666666667
C65133451,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.7204,0.061855670103092786
C37933987,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7104,0.1
C65193396,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.7162,0.06451612903225806
C40293058,0,0,0,1,0,0,0,0,1,0,0,0.18181818181818182,0.6718,0.0975609756097561
C37791600,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.642,0.056179775280898875
C46525089,0,0,0,1,0,0,0,1,0,0,0,0.18181818181818182,0.6934,0.06818181818181818
C54343002,0,0,0,1,0,0,0,0,0,0,1,0.18181818181818182,0.5858,0.04819277108433735
C50349620,0,0,0,0,0,1,0,0,1,0,0,0.18181818181818182,0.4543,0.07246376811594203
C50703153,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6926,0.08139534883720931
C40397380,1,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.6526,0.04938271604938271
C64874555,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.6289,0.06172839506172839
C08665105,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6162,0.06153846153846154
C12896210,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6141,0.05952380952380952
C44586722,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.6315,0.0625
C22175271,0,0,1,1,0,0,0,0,0,0,0,0.18181818181818182,0.6652,0.1
C48866017,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.5206,0.13513513513513514
C35409535,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6288,0.06976744186046512
C51128524,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6349,0.075
C48512918,0,1,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7014,0.08045977011494253
C30450497,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7004,0.039603960396039604
C62100412,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6435,0.1
C62630323,0,0,0,0,1,0,0,1,0,0,0,0.18181818181818182,0.6709,0.043478260869565216
C51096350,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.61,0.060240963855421686
C48950035,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.666,0.05813953488372093
C48949450,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6693,0.05063291139240506
