name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C42397006,0,1,1,1,0,0,0,1,1,0,0,0.4545454545454546,0.6988,0.09523809523809523
C02570464,0,0,0,0,0,0,2,1,1,0,0,0.36363636363636365,0.6925,0.1111111111111111
C36730106,0,0,0,0,0,0,1,1,1,1,0,0.36363636363636365,0.591,0.06172839506172839
C09915627,0,0,0,0,1,1,0,1,1,0,0,0.36363636363636365,0.4969,0.06944444444444445
C61686052,1,1,1,0,0,0,0,1,0,0,0,0.36363636363636365,0.6744,0.07058823529411765
C06680090,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.5549,0.05747126436781609
C05032250,0,1,0,0,0,0,0,0,1,1,0,0.2727272727272727,0.7125,0.07777777777777778
C58849186,0,0,0,0,0,0,1,1,1,0,0,0.2727272727272727,0.6362,0.09876543209876543
C63721050,0,0,0,0,0,0,0,2,1,0,0,0.2727272727272727,0.7277,0.07368421052631578
C04178389,1,0,0,1,0,0,0,0,0,1,0,0.2727272727272727,0.6258,0.07865168539325842
C63193370,1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.6293,0.10227272727272728
C51120882,1,0,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.7012,0.10465116279069768
C41037606,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.6225,0.10227272727272728
C42439793,0,0,0,0,1,0,0,0,0,1,1,0.2727272727272727,0.566,0.07894736842105263
C44511420,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.5466,0.07407407407407407
C37921402,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.6304,0.11627906976744186
C62136528,0,0,0,0,0,0,1,1,1,0,0,0.2727272727272727,0.5807,0.06097560975609756
C15366041,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.6965,0.043478260869565216
C04286909,0,0,0,0,0,1,0,1,1,0,0,0.2727272727272727,0.6837,0.09411764705882353
C26896467,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.4976,0.06756756756756757
C60458912,0,0,0,0,0,0,0,0,1,1,0,0.18181818181818182,0.7579,0.05825242718446602
C49209189,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.636,0.046511627906976744
C10128084,1,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.6148,0.07777777777777778
C36981487,0,0,0,0,1,0,0,0,0,0,1,0.18181818181818182,0.6338,0.05747126436781609
C61686056,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.6413,0.08433734939759036
C49519849,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6101,0.04597701149425287
C64900757,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.696,0.06593406593406594
C50251349,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.5998,0.05952380952380952
C37461500,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5472,0.07792207792207792
C39119575,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.482,0.07042253521126761
C35083833,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.6063,0.04938271604938271
C40779138,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.6766,0.041666666666666664
C42191859,1,0,0,1,0,0,0,0,0,0,0,0.18181818181818182,0.5703,0.0410958904109589
C01087962,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.7983,0.052083333333333336
C36793604,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.5916,0.06329113924050633
C45679044,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.59,0.054945054945054944
C01666671,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.5613,0.0847457627118644
C45013884,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6338,0.05555555555555555
C48630370,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.5583,0.07317073170731707
C12505444,1,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.5997,0.06329113924050633
C37471508,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.5927,0.07407407407407407
C49502909,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6303,0.046511627906976744
C50251150,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.6157,0.05747126436781609
C40941992,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.7076,0.09090909090909091
C57354172,0,0,0,0,0,0,1,0,0,0,1,0.18181818181818182,0.5233,0.08
C44317978,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.5745,0.06756756756756757
C14098034,0,0,0,0,0,0,0,0,1,1,0,0.18181818181818182,0.6997,0.08641975308641975
C15012698,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6611,0.075
C52759420,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6019,0.0963855421686747
C64098968,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.7523,0.07608695652173914
C45953363,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7111,0.0963855421686747
C66456998,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6403,0.057971014492753624
C34972142,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5444,0.0684931506849315
C49096502,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7091,0.08235294117647059
C67066867,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5969,0.06666666666666667
C37389363,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4944,0.0547945205479452
C37433150,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5834,0.0625
C62832764,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7659,0.09090909090909091
C35489086,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.7456,0.08247422680412371
C37652846,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5926,0.07692307692307693
C38000511,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.5977,0.023529411764705882
C56377161,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5746,0.04878048780487805
C38100316,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6837,0.0759493670886076
C40573947,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6117,0.034482758620689655
C40590966,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6506,0.07142857142857142
C12494870,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6369,0.046511627906976744
C39369374,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6478,0.12162162162162163
C66134266,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6682,0.060240963855421686
C62832369,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7275,0.08045977011494253
C42571104,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5,0.02564102564102564
C57740007,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7412,0.0967741935483871
C19966490,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6376,0.05555555555555555
C48533092,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6991,0.0875
C44728209,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.583,0.023809523809523808
C05452424,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7186,0.07142857142857142
C15957477,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.776,0.10869565217391304
C35237528,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5619,0.0641025641025641
C50398190,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6151,0.07058823529411765
C41920577,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6323,0.06097560975609756
C06863164,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.6603,0.0641025641025641
C36734159,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6232,0.06493506493506493
C42742153,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7169,0.07692307692307693
C65106185,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6712,0.08695652173913043
C39576586,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5936,0.0684931506849315
C20354485,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6586,0.10126582278481013
C02712782,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.589,0.0875
C24866260,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6108,0.08860759493670886
C48950622,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6084,0.046511627906976744
C35383604,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6109,0.05
C51635743,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6946,0.06976744186046512
C05377818,0,0,0,0,0,0,0,0,0,0,0,0.0,0.496,0.05194805194805195
C67483319,0,0,0,0,0,0,0,0,0,0,0,0.0,0.674,0.052083333333333336
C51088968,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6839,0.08974358974358974
