Query name                     Template name                       Score
C61090330                      NOC_434_1LI4                       0.6311
C40578540                      NOC_434_1LI4                       0.5684
C38007207                      NOC_434_1LI4                       0.6763
C66373972                      NOC_434_1LI4                       0.6288
C59879961                      NOC_434_1LI4                       0.6515
C08507888                      NOC_434_1LI4                       0.7278
C62134618                      NOC_434_1LI4                       0.6213
C42430642                      NOC_434_1LI4                       0.5819
C40327847                      NOC_434_1LI4                       0.6681
C62777975                      NOC_434_1LI4                       0.6446
C40589973                      NOC_434_1LI4                       0.6382
C42871274                      NOC_434_1LI4                       0.6270
C67324121                      NOC_434_1LI4                       0.6860
C63269349                      NOC_434_1LI4                       0.6686
C38006507                      NOC_434_1LI4                       0.6860
C05937326                      NOC_434_1LI4                       0.5391
C44776322                      NOC_434_1LI4                       0.5379
C43592640                      NOC_434_1LI4                       0.6418
C63188114                      NOC_434_1LI4                       0.6855
C42574284                      NOC_434_1LI4                       0.5548
C49125043                      NOC_434_1LI4                       0.5884
C12950107                      NOC_434_1LI4                       0.7034
C64598746                      NOC_434_1LI4                       0.6871
C45087730                      NOC_434_1LI4                       0.7123
C04705927                      NOC_434_1LI4                       0.5829
C44858530                      NOC_434_1LI4                       0.5685
C45112345                      NOC_434_1LI4                       0.5814
C01606451                      NOC_434_1LI4                       0.5393
C49103488                      NOC_434_1LI4                       0.6408
C52987611                      NOC_434_1LI4                       0.5915
C35299307                      NOC_434_1LI4                       0.5996
C65772776                      NOC_434_1LI4                       0.7092
C48950383                      NOC_434_1LI4                       0.6628
C37368320                      NOC_434_1LI4                       0.6122
C49046139                      NOC_434_1LI4                       0.5590
C49150934                      NOC_434_1LI4                       0.6201
C12657755                      NOC_434_1LI4                       0.7214
C50376664                      NOC_434_1LI4                       0.6170
C55110793                      NOC_434_1LI4                       0.6578
C40166460                      NOC_434_1LI4                       0.6346
C67134841                      NOC_434_1LI4                       0.6316
C49947228                      NOC_434_1LI4                       0.6728
C37750252                      NOC_434_1LI4                       0.6759
C52344564                      NOC_434_1LI4                       0.5847
C50251323                      NOC_434_1LI4                       0.5881
C09360180                      NOC_434_1LI4                       0.6858
C54337153                      NOC_434_1LI4                       0.5765
C09419529                      NOC_434_1LI4                       0.7412
C40832200                      NOC_434_1LI4                       0.6629
C67625839                      NOC_434_1LI4                       0.6596
C00223832                      NOC_434_1LI4                       0.7282
C41043976                      NOC_434_1LI4                       0.4979
C58854899                      NOC_434_1LI4                       0.5592
C51131015                      NOC_434_1LI4                       0.5925
C28969006                      NOC_434_1LI4                       0.7113
C04134810                      NOC_434_1LI4                       0.5062
C60409663                      NOC_434_1LI4                       0.6870
C43551101                      NOC_434_1LI4                       0.5818
C07910638                      NOC_434_1LI4                       0.6834
C17107553                      NOC_434_1LI4                       0.6946
C42614794                      NOC_434_1LI4                       0.7144
C01605717                      NOC_434_1LI4                       0.6004
C50674473                      NOC_434_1LI4                       0.6864
C37730751                      NOC_434_1LI4                       0.5935
C02575251                      NOC_434_1LI4                       0.4931
C41132011                      NOC_434_1LI4                       0.6853
C47659210                      NOC_434_1LI4                       0.6385
C32547768                      NOC_434_1LI4                       0.7141
C61844676                      NOC_434_1LI4                       0.6331
C45777368                      NOC_434_1LI4                       0.6403
C20049781                      NOC_434_1LI4                       0.6060
C58231670                      NOC_434_1LI4                       0.6178
C40329220                      NOC_434_1LI4                       0.6684
C17122400                      NOC_434_1LI4                       0.4292
C55553644                      NOC_434_1LI4                       0.7201
C48927783                      NOC_434_1LI4                       0.5594
C37046934                      NOC_434_1LI4                       0.7120
C63533035                      NOC_434_1LI4                       0.6477
C50251339                      NOC_434_1LI4                       0.6125
C37389251                      NOC_434_1LI4                       0.5498
C61091315                      NOC_434_1LI4                       0.6068
C44785375                      NOC_434_1LI4                       0.6362
C34702412                      NOC_434_1LI4                       0.4891
C67583735                      NOC_434_1LI4                       0.6295
C49370048                      NOC_434_1LI4                       0.5735
C38576075                      NOC_434_1LI4                       0.7180
C65192293                      NOC_434_1LI4                       0.6687
C50397287                      NOC_434_1LI4                       0.6680
C37796931                      NOC_434_1LI4                       0.6067
C66451116                      NOC_434_1LI4                       0.7107
C47646214                      NOC_434_1LI4                       0.6969
C37486384                      NOC_434_1LI4                       0.4786
C05621167                      NOC_434_1LI4                       0.6849
C49516284                      NOC_434_1LI4                       0.6421
C40293070                      NOC_434_1LI4                       0.6967
C05607265                      NOC_434_1LI4                       0.6568
C53201098                      NOC_434_1LI4                       0.7294
C40354629                      NOC_434_1LI4                       0.5545
C12113433                      NOC_434_1LI4                       0.7035
C55872639                      NOC_434_1LI4                       0.6651
C39281261                      NOC_434_1LI4                       0.6177
C51602407                      NOC_434_1LI4                       0.6436
C51119003                      NOC_434_1LI4                       0.6794
C48896365                      NOC_434_1LI4                       0.6969
C61888035                      NOC_434_1LI4                       0.6451
C48928040                      NOC_434_1LI4                       0.5915
C40363779                      NOC_434_1LI4                       0.5902
C62876370                      NOC_434_1LI4                       0.6184
galux-align: processed 108 molecules in 9.80161817s.
Average (per molecule): 90.75572375ms.
