name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C05516956,0,1,1,2,0,0,0,0,0,2,0,0.5454545454545455,0.6525,0.06172839506172839
C40411937,1,1,1,1,0,0,0,0,0,0,1,0.4545454545454546,0.7146,0.125
C36395768,1,0,0,0,1,0,0,2,0,1,0,0.4545454545454546,0.685,0.06521739130434782
C48812446,1,0,0,0,0,0,0,1,1,1,1,0.4545454545454546,0.6532,0.034482758620689655
C62101356,1,1,1,1,0,0,0,0,0,1,0,0.4545454545454546,0.6578,0.09876543209876543
C50265118,0,0,0,0,0,1,0,1,0,1,1,0.36363636363636365,0.5771,0.0759493670886076
C39388748,0,0,0,0,0,1,1,0,1,0,1,0.36363636363636365,0.6869,0.06172839506172839
C26438785,0,1,1,1,0,0,0,0,0,1,0,0.36363636363636365,0.5183,0.10144927536231885
C42253646,0,0,0,0,0,0,0,0,1,1,1,0.2727272727272727,0.6026,0.0975609756097561
C36166282,0,0,1,0,0,0,0,0,1,1,0,0.2727272727272727,0.5441,0.10256410256410256
C61844863,0,1,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.6648,0.056179775280898875
C40834400,0,1,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6836,0.07954545454545454
C20294066,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6649,0.09876543209876543
C41630455,0,0,1,0,0,0,0,0,1,1,0,0.2727272727272727,0.6996,0.0989010989010989
C16189416,0,0,0,0,0,0,0,2,0,1,0,0.2727272727272727,0.6963,0.043478260869565216
C62842834,0,0,0,1,0,0,0,1,0,0,1,0.2727272727272727,0.5445,0.038461538461538464
C04554513,0,0,0,0,1,1,0,0,0,0,1,0.2727272727272727,0.4808,0.075
C09970408,0,0,0,0,0,0,1,1,1,0,0,0.2727272727272727,0.5185,0.04054054054054054
C53109048,0,0,0,0,0,0,1,0,0,1,1,0.2727272727272727,0.6702,0.10112359550561797
C44019269,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6848,0.07526881720430108
C51126315,0,0,0,1,0,0,0,1,0,1,0,0.2727272727272727,0.6418,0.05747126436781609
C46984344,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6904,0.10112359550561797
C17194671,1,0,0,0,0,0,1,0,0,0,0,0.18181818181818182,0.7373,0.10309278350515463
C04552127,0,0,0,0,0,0,0,0,0,2,0,0.18181818181818182,0.5163,0.05714285714285714
C45475306,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5717,0.05
C44934275,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.618,0.07142857142857142
C42338281,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.6359,0.08536585365853659
C35340380,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.6411,0.08139534883720931
C03149159,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7111,0.08235294117647059
C01715398,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.5216,0.0625
C40217407,1,0,0,1,0,0,0,0,0,0,0,0.18181818181818182,0.5842,0.0641025641025641
C40315917,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.6496,0.1111111111111111
C58054551,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.5215,0.06666666666666667
C62926130,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6089,0.04597701149425287
C60781525,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5673,0.06493506493506493
C43823954,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5848,0.08139534883720931
C54108823,0,0,0,0,0,0,0,0,0,2,0,0.18181818181818182,0.5652,0.023255813953488372
C44883068,0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.6766,0.054945054945054944
C51117343,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.6786,0.05747126436781609
C42430705,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.5974,0.04938271604938271
C00120236,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.4389,0.05555555555555555
C48405532,0,0,0,1,0,0,0,0,1,0,0,0.18181818181818182,0.6186,0.07407407407407407
C04844115,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.3686,0.056338028169014086
C31890687,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.6043,0.0641025641025641
C35058946,0,0,0,1,0,1,0,0,0,0,0,0.18181818181818182,0.6765,0.1125
C62925076,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5861,0.060240963855421686
C36733737,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6144,0.054945054945054944
C13366536,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.7242,0.11578947368421053
C65019188,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6604,0.06382978723404255
C51113812,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6905,0.05952380952380952
C21520561,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6905,0.11904761904761904
C50122177,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6266,0.09333333333333334
C66608005,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7368,0.0851063829787234
C62948001,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6725,0.09090909090909091
C54154385,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.4825,0.04
C67102640,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7504,0.07291666666666667
C49119705,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6451,0.047058823529411764
C47817042,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.665,0.075
C01582853,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6553,0.07317073170731707
C08299453,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6274,0.06521739130434782
C10382739,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6967,0.043478260869565216
C37002056,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.7151,0.09302325581395349
C63009360,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6905,0.06666666666666667
C49523812,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6257,0.09411764705882353
C65191325,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6436,0.08860759493670886
C55305494,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.602,0.06896551724137931
C40444634,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6518,0.058823529411764705
C48696501,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6509,0.034482758620689655
C26968576,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7533,0.061224489795918366
C48961695,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6622,0.06818181818181818
C51092695,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6381,0.060240963855421686
