Query name                     Template name                       Score
C17194671                      NOC_434_1LI4                       0.7373
C42253646                      NOC_434_1LI4                       0.6026
C36733737                      NOC_434_1LI4                       0.6144
C04552127                      NOC_434_1LI4                       0.5163
C50306219                      NOC_434_1LI4                       0.6330
C13366536                      NOC_434_1LI4                       0.7242
C61886733                      NOC_434_1LI4                       0.6032
C45475306                      NOC_434_1LI4                       0.5717
C36166282                      NOC_434_1LI4                       0.5441
C65019188                      NOC_434_1LI4                       0.6604
C44934275                      NOC_434_1LI4                       0.6180
C40411937                      NOC_434_1LI4                       0.7146
C61844863                      NOC_434_1LI4                       0.6648
C51113812                      NOC_434_1LI4                       0.6905
C21520561                      NOC_434_1LI4                       0.6905
C62349108                      NOC_434_1LI4                       0.6978
C50122177                      NOC_434_1LI4                       0.6266
C40219124                      NOC_434_1LI4                       0.6409
C66608005                      NOC_434_1LI4                       0.7368
C45014053                      NOC_434_1LI4                       0.5695
C42338281                      NOC_434_1LI4                       0.6359
C62948001                      NOC_434_1LI4                       0.6725
C37550583                      NOC_434_1LI4                       0.6661
C35340380                      NOC_434_1LI4                       0.6411
C03149159                      NOC_434_1LI4                       0.7111
C54154385                      NOC_434_1LI4                       0.4825
C40378370                      NOC_434_1LI4                       0.6131
C67102640                      NOC_434_1LI4                       0.7504
C49119705                      NOC_434_1LI4                       0.6451
C47817042                      NOC_434_1LI4                       0.6650
C01715398                      NOC_434_1LI4                       0.5216
C40217407                      NOC_434_1LI4                       0.5842
C40315917                      NOC_434_1LI4                       0.6496
C01582853                      NOC_434_1LI4                       0.6553
C58054551                      NOC_434_1LI4                       0.5215
C40834400                      NOC_434_1LI4                       0.6836
C08299453                      NOC_434_1LI4                       0.6274
C49167323                      NOC_434_1LI4                       0.5634
C49119690                      NOC_434_1LI4                       0.5258
C20294066                      NOC_434_1LI4                       0.6649
C62926130                      NOC_434_1LI4                       0.6089
C41630455                      NOC_434_1LI4                       0.6996
C36395768                      NOC_434_1LI4                       0.6850
C60781525                      NOC_434_1LI4                       0.5673
C43823954                      NOC_434_1LI4                       0.5848
C10382739                      NOC_434_1LI4                       0.6967
C54108823                      NOC_434_1LI4                       0.5652
C50265118                      NOC_434_1LI4                       0.5771
C37002056                      NOC_434_1LI4                       0.7151
C63009360                      NOC_434_1LI4                       0.6905
C49523812                      NOC_434_1LI4                       0.6257
C40493890                      NOC_434_1LI4                       0.7168
C61885098                      NOC_434_1LI4                       0.5779
C44883068                      NOC_434_1LI4                       0.6766
C16189416                      NOC_434_1LI4                       0.6963
C65191325                      NOC_434_1LI4                       0.6436
C55305494                      NOC_434_1LI4                       0.6020
C40444634                      NOC_434_1LI4                       0.6518
C24494538                      NOC_434_1LI4                       0.6090
C51117343                      NOC_434_1LI4                       0.6786
C48696501                      NOC_434_1LI4                       0.6509
C62842834                      NOC_434_1LI4                       0.5445
C48812446                      NOC_434_1LI4                       0.6532
C26968576                      NOC_434_1LI4                       0.7533
C03897368                      NOC_434_1LI4                       0.3498
C61145745                      NOC_434_1LI4                       0.5986
C42430705                      NOC_434_1LI4                       0.5974
C05516956                      NOC_434_1LI4                       0.6525
C51113306                      NOC_434_1LI4                       0.7036
C48961695                      NOC_434_1LI4                       0.6622
C04554513                      NOC_434_1LI4                       0.4808
C51092695                      NOC_434_1LI4                       0.6381
C12583977                      NOC_434_1LI4                       0.6725
C09970408                      NOC_434_1LI4                       0.5185
C39933523                      NOC_434_1LI4                       0.7162
C43410632                      NOC_434_1LI4                       0.6615
C20945708                      NOC_434_1LI4                       0.6684
C61888058                      NOC_434_1LI4                       0.6118
C51095931                      NOC_434_1LI4                       0.7031
C00120236                      NOC_434_1LI4                       0.4389
C53109048                      NOC_434_1LI4                       0.6702
C44019269                      NOC_434_1LI4                       0.6848
C16848328                      NOC_434_1LI4                       0.5342
C64788759                      NOC_434_1LI4                       0.6661
C48405532                      NOC_434_1LI4                       0.6186
C36738633                      NOC_434_1LI4                       0.6647
C63229049                      NOC_434_1LI4                       0.7651
C51126315                      NOC_434_1LI4                       0.6418
C04844115                      NOC_434_1LI4                       0.3686
C62101356                      NOC_434_1LI4                       0.6578
C46541016                      NOC_434_1LI4                       0.7007
C31890687                      NOC_434_1LI4                       0.6043
C66355367                      NOC_434_1LI4                       0.6252
C49487390                      NOC_434_1LI4                       0.6693
C39388748                      NOC_434_1LI4                       0.6869
C46984344                      NOC_434_1LI4                       0.6904
C11007515                      NOC_434_1LI4                       0.6979
C35058946                      NOC_434_1LI4                       0.6765
C62925076                      NOC_434_1LI4                       0.5861
C44752205                      NOC_434_1LI4                       0.5787
C38011831                      NOC_434_1LI4                       0.6720
C59435040                      NOC_434_1LI4                       0.6527
C44785571                      NOC_434_1LI4                       0.5430
C26438785                      NOC_434_1LI4                       0.5183
C61712732                      NOC_434_1LI4                       0.6948
C33794530                      NOC_434_1LI4                       0.7124
C00577509                      NOC_434_1LI4                       0.6932
C60206190                      NOC_434_1LI4                       0.5905
galux-align: processed 108 molecules in 9.489559078s.
Average (per molecule): 87.86628775ms.
