Query name                     Template name                       Score
C50306107                      NOC_434_1LI4                       0.6280
C42163115                      NOC_434_1LI4                       0.6073
C11566809                      NOC_434_1LI4                       0.6842
C49037508                      NOC_434_1LI4                       0.6433
C42032803                      NOC_434_1LI4                       0.7316
C26827573                      NOC_434_1LI4                       0.7185
C62777985                      NOC_434_1LI4                       0.6502
C40482936                      NOC_434_1LI4                       0.6442
C13151289                      NOC_434_1LI4                       0.6168
C44382214                      NOC_434_1LI4                       0.6156
C42489501                      NOC_434_1LI4                       0.4947
C23954612                      NOC_434_1LI4                       0.6790
C62220529                      NOC_434_1LI4                       0.6238
C48843965                      NOC_434_1LI4                       0.5754
C29158328                      NOC_434_1LI4                       0.7450
C63007822                      NOC_434_1LI4                       0.6970
C41759988                      NOC_434_1LI4                       0.5567
C26478821                      NOC_434_1LI4                       0.5801
C62101363                      NOC_434_1LI4                       0.6021
C44996047                      NOC_434_1LI4                       0.4793
C11460153                      NOC_434_1LI4                       0.7400
C40387188                      NOC_434_1LI4                       0.5040
C50251386                      NOC_434_1LI4                       0.6533
C37926685                      NOC_434_1LI4                       0.5856
C15932525                      NOC_434_1LI4                       0.6211
C43396683                      NOC_434_1LI4                       0.6978
C04270024                      NOC_434_1LI4                       0.5963
C02141426                      NOC_434_1LI4                       0.6524
C51152314                      NOC_434_1LI4                       0.5586
C13533500                      NOC_434_1LI4                       0.6460
C19961301                      NOC_434_1LI4                       0.7101
C50397256                      NOC_434_1LI4                       0.6919
C40563968                      NOC_434_1LI4                       0.7168
C32573402                      NOC_434_1LI4                       0.7001
C44846172                      NOC_434_1LI4                       0.5792
C43823948                      NOC_434_1LI4                       0.5848
C22196110                      NOC_434_1LI4                       0.7188
C52834710                      NOC_434_1LI4                       0.4573
C46038340                      NOC_434_1LI4                       0.7468
C35122107                      NOC_434_1LI4                       0.6830
C55186062                      NOC_434_1LI4                       0.6544
C18202496                      NOC_434_1LI4                       0.7629
C36733598                      NOC_434_1LI4                       0.6760
C51355343                      NOC_434_1LI4                       0.6975
C48854764                      NOC_434_1LI4                       0.6546
C32939550                      NOC_434_1LI4                       0.6621
C18129970                      NOC_434_1LI4                       0.5133
C48949267                      NOC_434_1LI4                       0.6397
C36895415                      NOC_434_1LI4                       0.6556
C62832979                      NOC_434_1LI4                       0.7292
C53854881                      NOC_434_1LI4                       0.7462
C40303865                      NOC_434_1LI4                       0.6701
C54523882                      NOC_434_1LI4                       0.6125
C48961946                      NOC_434_1LI4                       0.6159
C39559476                      NOC_434_1LI4                       0.6581
C62812235                      NOC_434_1LI4                       0.5404
C51147670                      NOC_434_1LI4                       0.6241
C37452143                      NOC_434_1LI4                       0.6966
C20008300                      NOC_434_1LI4                       0.6938
C58902529                      NOC_434_1LI4                       0.6811
C42873312                      NOC_434_1LI4                       0.5864
C62822352                      NOC_434_1LI4                       0.6681
C50324319                      NOC_434_1LI4                       0.6019
C47058456                      NOC_434_1LI4                       0.7148
C04533927                      NOC_434_1LI4                       0.6339
C48722562                      NOC_434_1LI4                       0.6430
C38549599                      NOC_434_1LI4                       0.6544
C36862406                      NOC_434_1LI4                       0.7097
C58332834                      NOC_434_1LI4                       0.7042
C44787277                      NOC_434_1LI4                       0.6477
C04663015                      NOC_434_1LI4                       0.6325
C51953108                      NOC_434_1LI4                       0.6938
C04540536                      NOC_434_1LI4                       0.7880
C13735711                      NOC_434_1LI4                       0.7364
C61817831                      NOC_434_1LI4                       0.6179
C04424557                      NOC_434_1LI4                       0.6435
C40176429                      NOC_434_1LI4                       0.6307
C66106594                      NOC_434_1LI4                       0.6973
C49128516                      NOC_434_1LI4                       0.5949
C19260000                      NOC_434_1LI4                       0.6281
C05943899                      NOC_434_1LI4                       0.6543
C55857747                      NOC_434_1LI4                       0.6956
C16977309                      NOC_434_1LI4                       0.5770
C63654419                      NOC_434_1LI4                       0.6994
C42407126                      NOC_434_1LI4                       0.6515
C42620236                      NOC_434_1LI4                       0.6717
C66783602                      NOC_434_1LI4                       0.6843
C50398008                      NOC_434_1LI4                       0.7261
C32919581                      NOC_434_1LI4                       0.5462
C65191102                      NOC_434_1LI4                       0.6003
C05392490                      NOC_434_1LI4                       0.7349
C37598398                      NOC_434_1LI4                       0.6159
C05638838                      NOC_434_1LI4                       0.6055
C48847137                      NOC_434_1LI4                       0.7031
C44784987                      NOC_434_1LI4                       0.6216
C67575941                      NOC_434_1LI4                       0.7125
C54217606                      NOC_434_1LI4                       0.6913
C18244317                      NOC_434_1LI4                       0.5066
C66451118                      NOC_434_1LI4                       0.6702
C45640837                      NOC_434_1LI4                       0.6526
C39281259                      NOC_434_1LI4                       0.6057
C50376588                      NOC_434_1LI4                       0.6239
C48966320                      NOC_434_1LI4                       0.6160
C01272530                      NOC_434_1LI4                       0.6456
C50661732                      NOC_434_1LI4                       0.7097
C48402911                      NOC_434_1LI4                       0.6510
C20275501                      NOC_434_1LI4                       0.6538
C62842378                      NOC_434_1LI4                       0.6054
galux-align: processed 108 molecules in 10.687679657s.
Average (per molecule): 98.95999675ms.
