Query name                     Template name                       Score
C64427251                      NOC_434_1LI4                       0.6533
C49477412                      NOC_434_1LI4                       0.5668
C40381677                      NOC_434_1LI4                       0.6987
C20259714                      NOC_434_1LI4                       0.5870
C55127447                      NOC_434_1LI4                       0.5793
C40480878                      NOC_434_1LI4                       0.6936
C64292370                      NOC_434_1LI4                       0.6188
C51892818                      NOC_434_1LI4                       0.5945
C41063517                      NOC_434_1LI4                       0.6722
C05727658                      NOC_434_1LI4                       0.5127
C50323266                      NOC_434_1LI4                       0.6181
C40546123                      NOC_434_1LI4                       0.6490
C32604880                      NOC_434_1LI4                       0.5411
C20374755                      NOC_434_1LI4                       0.6818
C42429966                      NOC_434_1LI4                       0.5418
C13603351                      NOC_434_1LI4                       0.7279
C55305361                      NOC_434_1LI4                       0.5799
C44928473                      NOC_434_1LI4                       0.6924
C05530924                      NOC_434_1LI4                       0.6927
C42071562                      NOC_434_1LI4                       0.6959
C43594741                      NOC_434_1LI4                       0.7131
C37302265                      NOC_434_1LI4                       0.6959
C62745682                      NOC_434_1LI4                       0.6999
C48462235                      NOC_434_1LI4                       0.6489
C26438673                      NOC_434_1LI4                       0.6773
C58841071                      NOC_434_1LI4                       0.7233
C49228781                      NOC_434_1LI4                       0.5933
C25627236                      NOC_434_1LI4                       0.5841
C61916883                      NOC_434_1LI4                       0.6828
C44932443                      NOC_434_1LI4                       0.7415
C37587973                      NOC_434_1LI4                       0.7075
C62814901                      NOC_434_1LI4                       0.5401
C50212944                      NOC_434_1LI4                       0.6173
C13125787                      NOC_434_1LI4                       0.6446
C62811896                      NOC_434_1LI4                       0.5737
C50567872                      NOC_434_1LI4                       0.6601
C05582639                      NOC_434_1LI4                       0.5664
C01452432                      NOC_434_1LI4                       0.6262
C50244409                      NOC_434_1LI4                       0.6394
C40571793                      NOC_434_1LI4                       0.6511
C65404931                      NOC_434_1LI4                       0.5919
C50244600                      NOC_434_1LI4                       0.5541
C40380981                      NOC_434_1LI4                       0.6985
C13954440                      NOC_434_1LI4                       0.5819
C44412579                      NOC_434_1LI4                       0.6082
C40444358                      NOC_434_1LI4                       0.6510
C04945757                      NOC_434_1LI4                       0.5770
C54492795                      NOC_434_1LI4                       0.6106
C42407014                      NOC_434_1LI4                       0.6181
C20404874                      NOC_434_1LI4                       0.4784
C50251365                      NOC_434_1LI4                       0.5815
C40832592                      NOC_434_1LI4                       0.6881
C05605786                      NOC_434_1LI4                       0.4178
C62135344                      NOC_434_1LI4                       0.5731
C48476422                      NOC_434_1LI4                       0.6414
C19815357                      NOC_434_1LI4                       0.5487
C59894612                      NOC_434_1LI4                       0.6370
C44348393                      NOC_434_1LI4                       0.6497
C35300796                      NOC_434_1LI4                       0.5632
C52764201                      NOC_434_1LI4                       0.5569
C44748943                      NOC_434_1LI4                       0.6647
C20329238                      NOC_434_1LI4                       0.6471
C63074413                      NOC_434_1LI4                       0.5761
C49128694                      NOC_434_1LI4                       0.6815
C35452653                      NOC_434_1LI4                       0.6417
C62722887                      NOC_434_1LI4                       0.6938
C45148072                      NOC_434_1LI4                       0.6533
C36948009                      NOC_434_1LI4                       0.6136
C61887699                      NOC_434_1LI4                       0.5410
C45728913                      NOC_434_1LI4                       0.6805
C35776274                      NOC_434_1LI4                       0.5492
C67321120                      NOC_434_1LI4                       0.6398
C49468103                      NOC_434_1LI4                       0.7120
C37559987                      NOC_434_1LI4                       0.6664
C62947072                      NOC_434_1LI4                       0.6637
C50290320                      NOC_434_1LI4                       0.5991
C38787686                      NOC_434_1LI4                       0.7240
C05749424                      NOC_434_1LI4                       0.6713
C48950300                      NOC_434_1LI4                       0.6203
C39127524                      NOC_434_1LI4                       0.4959
C02774690                      NOC_434_1LI4                       0.5412
C50305404                      NOC_434_1LI4                       0.6577
C39334772                      NOC_434_1LI4                       0.5464
C03070572                      NOC_434_1LI4                       0.6594
C54302992                      NOC_434_1LI4                       0.6666
C40479585                      NOC_434_1LI4                       0.5575
C01593798                      NOC_434_1LI4                       0.6463
C50306199                      NOC_434_1LI4                       0.6474
C41583073                      NOC_434_1LI4                       0.5363
C11736751                      NOC_434_1LI4                       0.5229
C51093970                      NOC_434_1LI4                       0.7704
C40480925                      NOC_434_1LI4                       0.6566
C24988424                      NOC_434_1LI4                       0.6751
C44929192                      NOC_434_1LI4                       0.7113
C40481680                      NOC_434_1LI4                       0.5884
C35326996                      NOC_434_1LI4                       0.6856
C51122028                      NOC_434_1LI4                       0.6234
C44300203                      NOC_434_1LI4                       0.5485
C37744287                      NOC_434_1LI4                       0.6809
C65205681                      NOC_434_1LI4                       0.6974
C58294916                      NOC_434_1LI4                       0.6809
C08945159                      NOC_434_1LI4                       0.6826
C56863063                      NOC_434_1LI4                       0.6773
C42796599                      NOC_434_1LI4                       0.4389
C05957711                      NOC_434_1LI4                       0.6487
C58864928                      NOC_434_1LI4                       0.6661
C40383619                      NOC_434_1LI4                       0.5601
galux-align: processed 107 molecules in 8.827077336s.
Average (per molecule): 82.49604975ms.
