name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C37452143,0,1,1,1,0,0,0,1,1,0,0,0.4545454545454546,0.6966,0.09195402298850575
C44784987,0,0,1,2,0,0,0,0,0,1,1,0.4545454545454546,0.6216,0.06896551724137931
C62842378,0,1,0,1,0,0,0,1,0,1,1,0.4545454545454546,0.6054,0.04819277108433735
C51147670,1,0,0,0,1,1,0,0,0,0,1,0.36363636363636365,0.6241,0.1111111111111111
C04424557,0,0,0,0,0,0,1,1,1,0,1,0.36363636363636365,0.6435,0.07692307692307693
C42620236,0,1,1,0,0,0,0,1,0,1,0,0.36363636363636365,0.6717,0.05952380952380952
C13151289,0,0,0,0,1,0,0,0,0,2,0,0.2727272727272727,0.6168,0.08139534883720931
C29158328,1,0,0,0,1,1,0,0,0,0,0,0.2727272727272727,0.745,0.06
C26478821,1,1,0,0,0,0,0,0,0,1,0,0.2727272727272727,0.5801,0.05194805194805195
C44996047,1,0,0,0,1,0,0,0,0,0,1,0.2727272727272727,0.4793,0.05263157894736842
C02141426,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6524,0.06382978723404255
C13533500,0,0,0,0,0,0,1,0,1,1,0,0.2727272727272727,0.646,0.07865168539325842
C35122107,0,0,0,0,1,0,0,1,0,1,0,0.2727272727272727,0.683,0.07954545454545454
C18202496,1,0,0,0,0,0,1,0,1,0,0,0.2727272727272727,0.7629,0.10416666666666667
C36733598,0,1,1,0,0,0,0,0,0,1,0,0.2727272727272727,0.676,0.0625
C36895415,1,1,0,1,0,0,0,0,0,0,0,0.2727272727272727,0.6556,0.056179775280898875
C39559476,1,0,0,0,0,1,0,0,0,1,0,0.2727272727272727,0.6581,0.05319148936170213
C44787277,1,0,0,0,0,1,0,0,0,1,0,0.2727272727272727,0.6477,0.08
C04540536,1,0,0,0,0,0,1,1,0,0,0,0.2727272727272727,0.788,0.044444444444444446
C66106594,1,0,1,0,0,0,0,0,0,1,0,0.2727272727272727,0.6973,0.05555555555555555
C50306107,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.628,0.09302325581395349
C49037508,0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.6433,0.08536585365853659
C62777985,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.6502,0.05952380952380952
C40482936,0,0,0,1,0,0,0,1,0,0,0,0.18181818181818182,0.6442,0.04938271604938271
C62220529,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6238,0.06097560975609756
C48843965,0,0,1,0,0,0,0,1,0,0,0,0.18181818181818182,0.5754,0.05
C11460153,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.74,0.05434782608695652
C40387188,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.504,0.0821917808219178
C37926685,0,0,1,1,0,0,0,0,0,0,0,0.18181818181818182,0.5856,0.08695652173913043
C15932525,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6211,0.07142857142857142
C19961301,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7101,0.08045977011494253
C50397256,0,0,1,0,0,0,0,0,0,0,1,0.18181818181818182,0.6919,0.09523809523809523
C40563968,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.7168,0.07777777777777778
C32573402,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.7001,0.0875
C18129970,0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.5133,0.046153846153846156
C40303865,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6701,0.08433734939759036
C20008300,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.6938,0.09411764705882353
C61817831,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.6179,0.10975609756097561
C40176429,0,0,0,0,1,0,0,0,1,0,0,0.18181818181818182,0.6307,0.07692307692307693
C49128516,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5949,0.0759493670886076
C55857747,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6956,0.061224489795918366
C63654419,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.6994,0.0989010989010989
C42407126,0,0,0,0,0,1,0,1,0,0,0,0.18181818181818182,0.6515,0.06976744186046512
C05392490,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7349,0.06976744186046512
C48847137,0,0,0,1,0,0,0,0,0,0,1,0.18181818181818182,0.7031,0.08139534883720931
C54217606,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6913,0.09523809523809523
C18244317,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.5066,0.1
C39281259,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.6057,0.07317073170731707
C50661732,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.7097,0.09302325581395349
C48402911,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.651,0.06493506493506493
C20275501,0,0,0,0,1,0,0,0,0,0,1,0.18181818181818182,0.6538,0.09411764705882353
C42163115,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6073,0.060240963855421686
C11566809,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6842,0.0898876404494382
C42032803,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.7316,0.09090909090909091
C26827573,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.7185,0.08333333333333333
C23954612,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.679,0.06382978723404255
C63007822,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.697,0.08333333333333333
C62101363,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.6021,0.08333333333333333
C04270024,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5963,0.08045977011494253
C51152314,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.5586,0.06578947368421052
C44846172,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.5792,0.05128205128205128
C43823948,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.5848,0.08139534883720931
C22196110,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7188,0.039603960396039604
C52834710,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.4573,0.07792207792207792
C46038340,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7468,0.07526881720430108
C55186062,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6544,0.075
