name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C43434085,0,0,1,1,0,0,0,1,1,1,0,0.4545454545454546,0.6319,0.07407407407407407
C09303483,1,0,0,0,0,1,0,1,1,0,0,0.36363636363636365,0.6827,0.07228915662650602
C49475399,1,0,0,0,0,0,0,1,1,0,1,0.36363636363636365,0.5643,0.07865168539325842
C44934380,0,1,1,1,0,0,0,0,0,1,0,0.36363636363636365,0.6776,0.08235294117647059
C57305125,0,0,0,0,0,0,0,1,1,1,1,0.36363636363636365,0.6053,0.07142857142857142
C54299770,0,0,0,0,1,0,0,2,1,0,0,0.36363636363636365,0.5707,0.060240963855421686
C38101525,0,1,1,1,0,1,0,0,0,0,0,0.36363636363636365,0.6708,0.08641975308641975
C50376759,0,0,1,1,0,0,0,0,0,1,0,0.2727272727272727,0.6397,0.058823529411764705
C50374753,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.5966,0.06329113924050633
C47529702,0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.6388,0.09195402298850575
C39275863,0,0,0,0,0,0,0,1,1,0,1,0.2727272727272727,0.5433,0.09333333333333334
C23448161,0,0,1,1,0,0,0,0,0,0,1,0.2727272727272727,0.6266,0.08791208791208792
C00071744,1,0,0,0,0,0,1,0,0,1,0,0.2727272727272727,0.688,0.08235294117647059
C62962210,0,1,1,0,0,0,0,0,0,1,0,0.2727272727272727,0.7192,0.075
C61887175,0,0,0,0,1,1,0,0,0,0,1,0.2727272727272727,0.5251,0.06493506493506493
C48950340,1,0,0,0,1,0,0,1,0,0,0,0.2727272727272727,0.6711,0.034482758620689655
C49469850,1,0,0,0,0,0,0,0,1,1,0,0.2727272727272727,0.6577,0.05747126436781609
C51638519,0,0,0,0,1,1,0,1,0,0,0,0.2727272727272727,0.6996,0.06896551724137931
C46819182,0,0,0,1,0,0,0,1,0,1,0,0.2727272727272727,0.6967,0.042105263157894736
C63270729,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.733,0.045454545454545456
C42319496,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6592,0.0449438202247191
C36722801,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6763,0.06097560975609756
C09320204,0,0,0,0,1,0,0,0,1,0,0,0.18181818181818182,0.7118,0.09302325581395349
C40223187,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.5856,0.10465116279069768
C49160963,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5737,0.023529411764705882
C48686185,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.5832,0.047058823529411764
C11039076,0,0,0,1,0,0,0,1,0,0,0,0.18181818181818182,0.6464,0.07446808510638298
C51952521,0,0,0,1,0,0,0,1,0,0,0,0.18181818181818182,0.665,0.07142857142857142
C63009575,0,0,0,0,0,1,0,0,0,1,0,0.18181818181818182,0.6717,0.07777777777777778
C30673780,0,0,0,1,0,0,0,1,0,0,0,0.18181818181818182,0.7361,0.09302325581395349
C42431195,0,0,0,0,0,0,1,0,0,1,0,0.18181818181818182,0.5906,0.060240963855421686
C60537958,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.6908,0.06741573033707865
C01730743,2,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.4151,0.09722222222222222
C63269190,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6672,0.08791208791208792
C22177344,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7038,0.10714285714285714
C48490882,0,1,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6562,0.0759493670886076
C38989928,0,0,0,0,0,0,1,0,0,1,0,0.18181818181818182,0.7342,0.08247422680412371
C50251378,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.5931,0.06172839506172839
C44690918,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.6889,0.11494252873563218
C04857954,0,0,0,0,0,1,0,0,1,0,0,0.18181818181818182,0.6745,0.08235294117647059
C52518596,0,0,0,0,1,0,0,0,1,0,0,0.18181818181818182,0.6063,0.07317073170731707
C40347277,0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.7172,0.0975609756097561
C59500622,0,0,0,0,1,0,0,1,0,0,0,0.18181818181818182,0.7081,0.0989010989010989
C43321565,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6182,0.05194805194805195
C08515276,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7281,0.07228915662650602
C32967458,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6265,0.08333333333333333
C03131524,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6429,0.10256410256410256
C17420434,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6723,0.11578947368421053
C09482558,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6622,0.10588235294117647
C49725063,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.4995,0.05063291139240506
C65442877,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6464,0.06666666666666667
C44934829,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5414,0.06172839506172839
C40521090,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6065,0.04819277108433735
C51121720,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6609,0.07407407407407407
C62349112,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.7015,0.09195402298850575
C40378371,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6194,0.09195402298850575
C06520352,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6629,0.045454545454545456
C51859621,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5074,0.0684931506849315
C00942538,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6916,0.06382978723404255
C43830133,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6595,0.08139534883720931
C39280381,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6579,0.08433734939759036
C44771135,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6012,0.08139534883720931
C21324301,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.676,0.08
C41083538,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.7025,0.07228915662650602
C03141342,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7033,0.07692307692307693
C61146586,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6229,0.045454545454545456
C51130032,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6181,0.04395604395604396
C09533070,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7145,0.08163265306122448
C09970414,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.5286,0.06329113924050633
C62962189,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.7216,0.07407407407407407
C44782409,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6726,0.07526881720430108
C65190813,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6927,0.07608695652173914
C38006905,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6157,0.10588235294117647
C04844114,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.365,0.056338028169014086
C62811462,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6073,0.12643678160919541
C35763509,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.5805,0.0958904109589041
C67267592,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.6372,0.06593406593406594
C41017401,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6014,0.05128205128205128
C40482164,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6261,0.0379746835443038
C65920750,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6294,0.07954545454545454
C23630708,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6819,0.08888888888888889
C66981022,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6896,0.043478260869565216
C42437990,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6518,0.07777777777777778
C53035948,0,0,0,0,0,0,0,0,0,0,0,0.0,0.704,0.10465116279069768
C58011977,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6425,0.06329113924050633
C67470370,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7104,0.041237113402061855
C62811001,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6598,0.075
C40384426,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6254,0.05813953488372093
C40860793,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5671,0.07228915662650602
C49183847,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5886,0.08974358974358974
C49206796,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5584,0.06818181818181818
