name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C03209508,1,0,0,0,1,0,1,2,1,0,1,0.6363636363636365,0.5214,0.0547945205479452
C09014217,1,0,0,0,0,0,0,1,1,1,1,0.4545454545454546,0.7282,0.06818181818181818
C35455385,0,1,1,1,0,0,0,0,1,0,1,0.4545454545454546,0.6444,0.10843373493975904
C06764369,1,1,1,0,0,0,0,1,0,1,0,0.4545454545454546,0.5949,0.0449438202247191
C32782017,0,1,1,1,0,0,0,0,1,1,0,0.4545454545454546,0.6591,0.08108108108108109
C04249556,1,0,0,0,0,1,0,1,0,1,1,0.4545454545454546,0.5601,0.08860759493670886
C49355244,1,0,0,0,0,0,0,1,1,1,0,0.36363636363636365,0.7108,0.06097560975609756
C35137581,0,1,1,1,0,0,0,0,1,0,0,0.36363636363636365,0.6799,0.06329113924050633
C67526560,1,0,0,0,0,0,0,1,1,1,0,0.36363636363636365,0.7289,0.1
C62778483,1,0,0,0,0,0,1,0,0,1,0,0.2727272727272727,0.66,0.07692307692307693
C38541253,1,0,0,0,0,0,0,0,1,1,0,0.2727272727272727,0.5639,0.0449438202247191
C50251348,0,1,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6496,0.058823529411764705
C51040241,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6094,0.0684931506849315
C44882749,0,0,1,2,0,0,0,0,0,0,0,0.2727272727272727,0.5969,0.047058823529411764
C47320929,0,0,0,0,1,1,0,1,0,0,0,0.2727272727272727,0.577,0.10344827586206896
C07779197,0,0,0,1,0,0,0,1,1,0,0,0.2727272727272727,0.7185,0.05154639175257732
C05383182,1,0,0,0,0,1,0,0,1,0,0,0.2727272727272727,0.6767,0.07608695652173914
C41759993,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.5806,0.06172839506172839
C51859334,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5574,0.0759493670886076
C50244366,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6583,0.08536585365853659
C41805055,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.5334,0.05333333333333334
C61918905,0,0,0,0,0,0,1,0,1,0,0,0.18181818181818182,0.5401,0.0641025641025641
C09013172,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.6763,0.08235294117647059
C06317471,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6681,0.07228915662650602
C55171096,0,0,0,0,0,0,1,0,1,0,0,0.18181818181818182,0.6113,0.0975609756097561
C36165389,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6863,0.056818181818181816
C39211221,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.6687,0.09195402298850575
C00293892,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6465,0.0641025641025641
C02994274,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.635,0.07792207792207792
C12753746,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6956,0.053763440860215055
C36998643,0,0,0,0,0,1,0,1,0,0,0,0.18181818181818182,0.7339,0.1111111111111111
C20217158,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6931,0.07058823529411765
C61714092,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.6423,0.12345679012345678
C44528498,0,0,0,0,1,0,0,0,1,0,0,0.18181818181818182,0.6098,0.11764705882352941
C17379514,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6445,0.09210526315789473
C22201560,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.7055,0.10344827586206896
C44931638,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6656,0.07317073170731707
C62810517,0,0,0,0,0,0,1,0,0,1,0,0.18181818181818182,0.629,0.08
C48919196,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.6433,0.07954545454545454
C34198910,0,0,0,0,1,0,1,0,0,0,0,0.18181818181818182,0.4209,0.04838709677419355
C49520465,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.7127,0.07954545454545454
C50324065,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.645,0.09302325581395349
C39094546,0,1,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.5032,0.04054054054054054
C35297529,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.5774,0.0759493670886076
C03160848,0,0,0,0,1,0,0,1,0,0,0,0.18181818181818182,0.4844,0.06060606060606061
C53110037,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.6182,0.10714285714285714
C40558377,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.6227,0.06741573033707865
C26913888,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7132,0.041237113402061855
C50650064,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.6065,0.08974358974358974
C14138072,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.6936,0.09210526315789473
C59791155,0,0,0,0,1,0,1,0,0,0,0,0.18181818181818182,0.6878,0.07526881720430108
C61712751,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6497,0.10714285714285714
C48578285,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6954,0.060240963855421686
C41036607,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.559,0.047619047619047616
C42430387,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.5386,0.06329113924050633
C50457825,0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.4863,0.0958904109589041
C00037347,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6506,0.08641975308641975
C49165239,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5697,0.05
C06008413,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.6618,0.054945054945054944
C40216040,0,1,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.64,0.047619047619047616
C05617970,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.6966,0.09195402298850575
C44977203,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.711,0.052083333333333336
C32603999,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7054,0.08536585365853659
C49425696,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6214,0.07058823529411765
C06566417,0,0,0,0,1,0,0,0,0,0,0,0.09090909090909091,0.6992,0.0898876404494382
C42040317,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6151,0.1111111111111111
C36724256,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5278,0.075
C42430660,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5979,0.05263157894736842
C52833881,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.515,0.08
C29150657,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6768,0.05952380952380952
C62960583,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.611,0.06756756756756757
C09256479,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.7551,0.07608695652173914
C40558451,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.5942,0.060240963855421686
C42575461,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6,0.046511627906976744
