Query name                     Template name                       Score
C40481812                      NOC_434_1LI4                       0.5837
C03647776                      NOC_434_1LI4                       0.6126
C50703186                      NOC_434_1LI4                       0.6562
C42204334                      NOC_434_1LI4                       0.5600
C17195718                      NOC_434_1LI4                       0.7095
C01745370                      NOC_434_1LI4                       0.6437
C42032805                      NOC_434_1LI4                       0.7319
C26835964                      NOC_434_1LI4                       0.7445
C62822883                      NOC_434_1LI4                       0.6462
C40924532                      NOC_434_1LI4                       0.5283
C22158934                      NOC_434_1LI4                       0.4959
C42489489                      NOC_434_1LI4                       0.5491
C42844328                      NOC_434_1LI4                       0.5637
C29666828                      NOC_434_1LI4                       0.6610
C65237939                      NOC_434_1LI4                       0.6672
C49378563                      NOC_434_1LI4                       0.6721
C29007665                      NOC_434_1LI4                       0.7238
C64428957                      NOC_434_1LI4                       0.7152
C41804739                      NOC_434_1LI4                       0.6448
C20023667                      NOC_434_1LI4                       0.6273
C62779793                      NOC_434_1LI4                       0.6415
C49144828                      NOC_434_1LI4                       0.5283
C37331967                      NOC_434_1LI4                       0.6356
C03152690                      NOC_434_1LI4                       0.6791
C09358723                      NOC_434_1LI4                       0.6253
C39373558                      NOC_434_1LI4                       0.7275
C07871734                      NOC_434_1LI4                       0.6957
C44781125                      NOC_434_1LI4                       0.6167
C40521024                      NOC_434_1LI4                       0.5802
C09154332                      NOC_434_1LI4                       0.6481
C52044168                      NOC_434_1LI4                       0.4994
C41224233                      NOC_434_1LI4                       0.6612
C20610273                      NOC_434_1LI4                       0.7194
C51116189                      NOC_434_1LI4                       0.6812
C44452596                      NOC_434_1LI4                       0.7029
C35341136                      NOC_434_1LI4                       0.7276
C44846188                      NOC_434_1LI4                       0.5827
C45601871                      NOC_434_1LI4                       0.6707
C22386171                      NOC_434_1LI4                       0.6648
C52834713                      NOC_434_1LI4                       0.4430
C47404189                      NOC_434_1LI4                       0.7176
C35161505                      NOC_434_1LI4                       0.6742
C59973351                      NOC_434_1LI4                       0.6997
C20757204                      NOC_434_1LI4                       0.7351
C37744356                      NOC_434_1LI4                       0.5734
C54343038                      NOC_434_1LI4                       0.5464
C48949823                      NOC_434_1LI4                       0.6256
C34925107                      NOC_434_1LI4                       0.6793
C58839473                      NOC_434_1LI4                       0.6924
C49144824                      NOC_434_1LI4                       0.7096
C37116849                      NOC_434_1LI4                       0.6747
C63058807                      NOC_434_1LI4                       0.6589
C56376422                      NOC_434_1LI4                       0.5693
C40538123                      NOC_434_1LI4                       0.6769
C58845222                      NOC_434_1LI4                       0.6515
C49162766                      NOC_434_1LI4                       0.5463
C40824383                      NOC_434_1LI4                       0.7339
C62947394                      NOC_434_1LI4                       0.5783
C52007286                      NOC_434_1LI4                       0.6946
C37656714                      NOC_434_1LI4                       0.5591
C20254731                      NOC_434_1LI4                       0.6623
C61650854                      NOC_434_1LI4                       0.5983
C43473846                      NOC_434_1LI4                       0.6122
C04534953                      NOC_434_1LI4                       0.4570
C51120396                      NOC_434_1LI4                       0.7052
C47126290                      NOC_434_1LI4                       0.7734
C07436552                      NOC_434_1LI4                       0.5595
C56375798                      NOC_434_1LI4                       0.5692
C38653842                      NOC_434_1LI4                       0.6685
C37486863                      NOC_434_1LI4                       0.6620
C65780364                      NOC_434_1LI4                       0.7787
C48498709                      NOC_434_1LI4                       0.6415
C07784463                      NOC_434_1LI4                       0.4502
C56371560                      NOC_434_1LI4                       0.5615
C53854454                      NOC_434_1LI4                       0.6886
C15443024                      NOC_434_1LI4                       0.5764
C08741320                      NOC_434_1LI4                       0.6760
C40566481                      NOC_434_1LI4                       0.5918
C40347141                      NOC_434_1LI4                       0.6676
C66402821                      NOC_434_1LI4                       0.6856
C50244496                      NOC_434_1LI4                       0.6414
C19436512                      NOC_434_1LI4                       0.5213
C50212473                      NOC_434_1LI4                       0.7080
C55876740                      NOC_434_1LI4                       0.7264
C36746404                      NOC_434_1LI4                       0.7028
C43407176                      NOC_434_1LI4                       0.6875
C44887121                      NOC_434_1LI4                       0.6922
C42813866                      NOC_434_1LI4                       0.7206
C67309786                      NOC_434_1LI4                       0.6859
C50394778                      NOC_434_1LI4                       0.7579
C33432716                      NOC_434_1LI4                       0.5006
C65310474                      NOC_434_1LI4                       0.7122
C57674776                      NOC_434_1LI4                       0.7203
C36214102                      NOC_434_1LI4                       0.5557
C12791741                      NOC_434_1LI4                       0.7190
C48916862                      NOC_434_1LI4                       0.6154
C48835402                      NOC_434_1LI4                       0.6994
C65919134                      NOC_434_1LI4                       0.7235
C56145496                      NOC_434_1LI4                       0.7048
C35383022                      NOC_434_1LI4                       0.7308
C62935144                      NOC_434_1LI4                       0.6415
C45277280                      NOC_434_1LI4                       0.5880
C39098275                      NOC_434_1LI4                       0.5990
C61090071                      NOC_434_1LI4                       0.6968
C45921818                      NOC_434_1LI4                       0.5634
C31157024                      NOC_434_1LI4                       0.6651
C61888050                      NOC_434_1LI4                       0.6664
C59109163                      NOC_434_1LI4                       0.7729
galux-align: processed 108 molecules in 9.667970772s.
Average (per molecule): 89.518248ms.
