name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C09694455,1,0,0,0,1,0,1,1,1,0,1,0.5454545454545455,0.7129,0.07058823529411765
C12516042,1,0,0,0,1,0,0,2,0,1,0,0.4545454545454546,0.7009,0.0625
C61686070,0,1,1,1,0,0,0,2,0,0,0,0.4545454545454546,0.6374,0.07894736842105263
C57292396,1,0,0,0,1,2,0,0,0,1,0,0.4545454545454546,0.6683,0.05747126436781609
C61124742,1,0,0,0,0,0,0,1,1,1,0,0.36363636363636365,0.7241,0.0759493670886076
C44785388,0,0,0,1,1,1,0,0,0,0,1,0.36363636363636365,0.6474,0.08235294117647059
C07083123,1,0,1,1,0,0,0,0,0,1,0,0.36363636363636365,0.6655,0.12987012987012986
C39334473,0,1,1,1,1,0,0,0,0,0,0,0.36363636363636365,0.5422,0.1
C40266703,0,1,1,0,1,1,0,0,0,0,0,0.36363636363636365,0.6446,0.07894736842105263
C21056632,1,0,0,0,1,1,0,0,0,1,0,0.36363636363636365,0.6372,0.04597701149425287
C61685655,0,1,1,0,0,0,0,1,0,0,0,0.2727272727272727,0.6772,0.058823529411764705
C20010874,0,0,0,0,0,0,0,2,1,0,0,0.2727272727272727,0.7071,0.11627906976744186
C26569332,0,0,0,0,1,0,0,1,0,0,1,0.2727272727272727,0.6971,0.07058823529411765
C63007424,0,1,0,1,0,0,0,1,0,0,0,0.2727272727272727,0.6407,0.06172839506172839
C17121856,0,0,0,0,0,1,0,1,1,0,0,0.2727272727272727,0.6784,0.08139534883720931
C48673878,0,0,1,0,0,0,0,1,0,1,0,0.2727272727272727,0.6744,0.046511627906976744
C42397004,0,0,0,0,1,0,0,1,1,0,0,0.2727272727272727,0.6936,0.09523809523809523
C48960831,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6572,0.06172839506172839
C51088567,0,1,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.6667,0.08433734939759036
C63855792,1,0,0,0,0,0,0,1,0,0,1,0.2727272727272727,0.6662,0.06666666666666667
C43542309,1,0,0,0,0,0,1,0,0,0,1,0.2727272727272727,0.5552,0.06172839506172839
C02567350,1,0,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.5641,0.08823529411764706
C48824667,0,0,0,0,2,0,0,1,0,0,0,0.2727272727272727,0.6137,0.0641025641025641
C11568917,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.5319,0.0958904109589041
C06694524,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6912,0.06493506493506493
C62843099,0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.5814,0.04878048780487805
C14555925,0,0,0,0,1,0,0,1,1,0,0,0.2727272727272727,0.4959,0.04838709677419355
C40578536,0,0,0,0,0,0,1,1,1,0,0,0.2727272727272727,0.5841,0.04938271604938271
C38984205,0,0,0,0,0,1,0,0,0,0,1,0.18181818181818182,0.6089,0.0975609756097561
C62099650,1,0,0,1,0,0,0,0,0,0,0,0.18181818181818182,0.7096,0.10843373493975904
