name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C50674473,0,0,1,1,0,0,0,1,0,1,1,0.4545454545454546,0.6864,0.08641975308641975
C38007207,0,0,1,0,0,0,0,1,0,1,1,0.36363636363636365,0.6763,0.07865168539325842
C66373972,1,0,0,0,0,0,0,1,1,1,0,0.36363636363636365,0.6288,0.061855670103092786
C34702412,1,1,1,0,0,0,0,0,0,0,1,0.36363636363636365,0.4891,0.08333333333333333
C38576075,0,1,1,1,0,0,0,0,1,0,0,0.36363636363636365,0.718,0.09876543209876543
C61090330,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6311,0.12195121951219512
C62134618,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.6213,0.06741573033707865
C40589973,0,0,0,0,0,0,1,0,1,1,0,0.2727272727272727,0.6382,0.06593406593406594
C42574284,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.5548,0.03571428571428571
C49125043,1,0,0,0,0,0,1,0,0,0,1,0.2727272727272727,0.5884,0.08235294117647059
C49150934,0,0,0,1,0,0,0,1,1,0,0,0.2727272727272727,0.6201,0.0975609756097561
C40832200,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6629,0.06666666666666667
C41043976,0,0,0,0,1,0,0,0,0,1,1,0.2727272727272727,0.4979,0.09090909090909091
C58854899,0,0,0,0,0,0,0,1,1,0,1,0.2727272727272727,0.5592,0.04054054054054054
C17107553,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.6946,0.12658227848101267
C47659210,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.6385,0.08433734939759036
C20049781,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.606,0.06578947368421052
C58231670,0,0,0,1,0,0,0,0,0,2,0,0.2727272727272727,0.6178,0.08536585365853659
C40329220,0,0,0,0,0,0,0,1,1,0,1,0.2727272727272727,0.6684,0.09411764705882353
C44785375,0,0,0,0,1,0,1,0,0,1,0,0.2727272727272727,0.6362,0.11904761904761904
C61888035,0,0,0,0,1,0,0,0,0,1,1,0.2727272727272727,0.6451,0.06097560975609756
C40578540,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5684,0.05194805194805195
C59879961,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.6515,0.05434782608695652
C08507888,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7278,0.04878048780487805
C42430642,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.5819,0.05194805194805195
C40327847,0,0,0,1,0,0,0,1,0,0,0,0.18181818181818182,0.6681,0.09876543209876543
C48950383,1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.6628,0.08333333333333333
C49046139,0,0,0,0,1,0,0,1,0,0,0,0.18181818181818182,0.559,0.0641025641025641
C12657755,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7214,0.08433734939759036
C50376664,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.617,0.04597701149425287
C09419529,0,0,0,0,0,0,0,0,1,1,0,0.18181818181818182,0.7412,0.07446808510638298
C00223832,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.7282,0.056818181818181816
C51131015,0,0,0,0,1,1,0,0,0,0,0,0.18181818181818182,0.5925,0.056179775280898875
C04134810,1,0,0,0,0,1,0,0,0,0,0,0.18181818181818182,0.5062,0.05194805194805195
C07910638,0,1,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.6834,0.05813953488372093
C01605717,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6004,0.02531645569620253
C32547768,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.7141,0.07317073170731707
C61844676,0,0,0,0,0,0,0,0,1,1,0,0.18181818181818182,0.6331,0.06976744186046512
