Query name                     Template name                       Score
C49729387                      NOC_434_1LI4                       0.6788
C40381215                      NOC_434_1LI4                       0.6729
C58914189                      NOC_434_1LI4                       0.5681
C04276264                      NOC_434_1LI4                       0.6704
C40579994                      NOC_434_1LI4                       0.6121
C04745455                      NOC_434_1LI4                       0.3948
C49952307                      NOC_434_1LI4                       0.5745
C40481551                      NOC_434_1LI4                       0.6172
C22298858                      NOC_434_1LI4                       0.6952
C55140599                      NOC_434_1LI4                       0.5932
C40507770                      NOC_434_1LI4                       0.7535
C03595742                      NOC_434_1LI4                       0.6398
C55171552                      NOC_434_1LI4                       0.5833
C42825653                      NOC_434_1LI4                       0.5779
C03200839                      NOC_434_1LI4                       0.6467
C53919577                      NOC_434_1LI4                       0.6328
C42393334                      NOC_434_1LI4                       0.6804
C19866871                      NOC_434_1LI4                       0.5799
C55087293                      NOC_434_1LI4                       0.6129
C44976540                      NOC_434_1LI4                       0.5862
C09689614                      NOC_434_1LI4                       0.6701
C56015532                      NOC_434_1LI4                       0.5292
C49228016                      NOC_434_1LI4                       0.6103
C06693991                      NOC_434_1LI4                       0.6793
C47697436                      NOC_434_1LI4                       0.6391
C44785387                      NOC_434_1LI4                       0.6381
C37516593                      NOC_434_1LI4                       0.5950
C62814510                      NOC_434_1LI4                       0.5750
C48839635                      NOC_434_1LI4                       0.6003
C36262169                      NOC_434_1LI4                       0.6490
C61886588                      NOC_434_1LI4                       0.5626
C49871773                      NOC_434_1LI4                       0.5826
C16952454                      NOC_434_1LI4                       0.7061
C62714167                      NOC_434_1LI4                       0.5099
C48949743                      NOC_434_1LI4                       0.6078
C40531703                      NOC_434_1LI4                       0.6933
C63175087                      NOC_434_1LI4                       0.6277
C50244473                      NOC_434_1LI4                       0.5938
C40214562                      NOC_434_1LI4                       0.6627
C63176347                      NOC_434_1LI4                       0.5651
C54336591                      NOC_434_1LI4                       0.6153
C40378599                      NOC_434_1LI4                       0.6667
C00150876                      NOC_434_1LI4                       0.6272
C51992093                      NOC_434_1LI4                       0.6325
C40590685                      NOC_434_1LI4                       0.6313
C04201773                      NOC_434_1LI4                       0.5850
C50250986                      NOC_434_1LI4                       0.5768
C40444633                      NOC_434_1LI4                       0.6890
C01717609                      NOC_434_1LI4                       0.5959
C61832663                      NOC_434_1LI4                       0.6084
C44987881                      NOC_434_1LI4                       0.6788
C06493528                      NOC_434_1LI4                       0.5949
C57292340                      NOC_434_1LI4                       0.6729
C43428671                      NOC_434_1LI4                       0.6466
C34977848                      NOC_434_1LI4                       0.5328
C51355295                      NOC_434_1LI4                       0.5319
C42393400                      NOC_434_1LI4                       0.7063
C19479163                      NOC_434_1LI4                       0.5522
C62925443                      NOC_434_1LI4                       0.6014
C48961036                      NOC_434_1LI4                       0.6040
C27398216                      NOC_434_1LI4                       0.6060
C61888068                      NOC_434_1LI4                       0.5140
C45047472                      NOC_434_1LI4                       0.6022
C35737011                      NOC_434_1LI4                       0.5190
C54700167                      NOC_434_1LI4                       0.6301
C44882720                      NOC_434_1LI4                       0.6198
C31959154                      NOC_434_1LI4                       0.4971
C05625199                      NOC_434_1LI4                       0.6872
C49153580                      NOC_434_1LI4                       0.5995
C36929814                      NOC_434_1LI4                       0.5429
C62832614                      NOC_434_1LI4                       0.7300
C48988634                      NOC_434_1LI4                       0.5798
C36962886                      NOC_434_1LI4                       0.5674
C62243294                      NOC_434_1LI4                       0.5737
C48732788                      NOC_434_1LI4                       0.6117
C36929813                      NOC_434_1LI4                       0.5400
C01736142                      NOC_434_1LI4                       0.6678
C49516331                      NOC_434_1LI4                       0.6100
C37734017                      NOC_434_1LI4                       0.7029
C58305024                      NOC_434_1LI4                       0.7166
C12378588                      NOC_434_1LI4                       0.5742
C40471834                      NOC_434_1LI4                       0.5921
C15206064                      NOC_434_1LI4                       0.4579
C49956917                      NOC_434_1LI4                       0.6432
C40168087                      NOC_434_1LI4                       0.4716
C12656254                      NOC_434_1LI4                       0.7714
C50702272                      NOC_434_1LI4                       0.6823
C40378184                      NOC_434_1LI4                       0.5517
C19470026                      NOC_434_1LI4                       0.6872
C49175824                      NOC_434_1LI4                       0.6178
C40481517                      NOC_434_1LI4                       0.5720
C34175209                      NOC_434_1LI4                       0.4862
C51147792                      NOC_434_1LI4                       0.6818
C42405398                      NOC_434_1LI4                       0.5453
C19514181                      NOC_434_1LI4                       0.5453
C50631930                      NOC_434_1LI4                       0.6633
C42839733                      NOC_434_1LI4                       0.5026
C05696955                      NOC_434_1LI4                       0.4399
C48865800                      NOC_434_1LI4                       0.6112
C40482473                      NOC_434_1LI4                       0.5954
C35179758                      NOC_434_1LI4                       0.5866
C49164638                      NOC_434_1LI4                       0.6935
C40376990                      NOC_434_1LI4                       0.4172
C07927676                      NOC_434_1LI4                       0.6793
C50398112                      NOC_434_1LI4                       0.6249
C49519796                      NOC_434_1LI4                       0.5972
C05451209                      NOC_434_1LI4                       0.7570
C61888061                      NOC_434_1LI4                       0.5809
galux-align: processed 108 molecules in 8.842362065s.
Average (per molecule): 81.87372275ms.
