Query name                     Template name                       Score
C50657157                      NOC_434_1LI4                       0.6868
C49241145                      NOC_434_1LI4                       0.5408
C40378462                      NOC_434_1LI4                       0.6908
C18192267                      NOC_434_1LI4                       0.6290
C17285595                      NOC_434_1LI4                       0.6753
C36234042                      NOC_434_1LI4                       0.5870
C62925329                      NOC_434_1LI4                       0.6332
C41036684                      NOC_434_1LI4                       0.6154
C36905988                      NOC_434_1LI4                       0.4863
C62811475                      NOC_434_1LI4                       0.5829
C50010707                      NOC_434_1LI4                       0.6129
C41548513                      NOC_434_1LI4                       0.6166
C67098530                      NOC_434_1LI4                       0.6866
C63533533                      NOC_434_1LI4                       0.6274
C37333536                      NOC_434_1LI4                       0.7298
C11919319                      NOC_434_1LI4                       0.6418
C41805147                      NOC_434_1LI4                       0.4821
C40294079                      NOC_434_1LI4                       0.6516
C03595745                      NOC_434_1LI4                       0.6256
C40246820                      NOC_434_1LI4                       0.6370
C44783622                      NOC_434_1LI4                       0.5479
C13582171                      NOC_434_1LI4                       0.6854
C65143495                      NOC_434_1LI4                       0.5961
C39097236                      NOC_434_1LI4                       0.5099
C28988341                      NOC_434_1LI4                       0.5661
C44781527                      NOC_434_1LI4                       0.6182
C42873587                      NOC_434_1LI4                       0.5242
C09694453                      NOC_434_1LI4                       0.6366
C62100058                      NOC_434_1LI4                       0.5517
C48938761                      NOC_434_1LI4                       0.6107
C36390036                      NOC_434_1LI4                       0.6077
C65622847                      NOC_434_1LI4                       0.6646
C42407425                      NOC_434_1LI4                       0.5003
C08673446                      NOC_434_1LI4                       0.6258
C49533224                      NOC_434_1LI4                       0.5745
C49150180                      NOC_434_1LI4                       0.5407
C19645037                      NOC_434_1LI4                       0.5963
C62897369                      NOC_434_1LI4                       0.5630
C49183346                      NOC_434_1LI4                       0.6696
C46977616                      NOC_434_1LI4                       0.6134
C67194722                      NOC_434_1LI4                       0.6854
C44861399                      NOC_434_1LI4                       0.5983
C40378886                      NOC_434_1LI4                       0.6525
C58425507                      NOC_434_1LI4                       0.7350
C51122039                      NOC_434_1LI4                       0.6316
C37073630                      NOC_434_1LI4                       0.6589
C65336503                      NOC_434_1LI4                       0.5749
C49540299                      NOC_434_1LI4                       0.5725
C51807959                      NOC_434_1LI4                       0.6761
C00138659                      NOC_434_1LI4                       0.7206
C48950179                      NOC_434_1LI4                       0.5690
C40563858                      NOC_434_1LI4                       0.7101
C67641441                      NOC_434_1LI4                       0.5885
C44924754                      NOC_434_1LI4                       0.6303
C40338384                      NOC_434_1LI4                       0.6580
C20245519                      NOC_434_1LI4                       0.6077
C53067546                      NOC_434_1LI4                       0.6723
C55881703                      NOC_434_1LI4                       0.6879
C04255861                      NOC_434_1LI4                       0.7229
C50397407                      NOC_434_1LI4                       0.7341
C44929216                      NOC_434_1LI4                       0.7280
C27986496                      NOC_434_1LI4                       0.5308
C58825206                      NOC_434_1LI4                       0.6063
C44877839                      NOC_434_1LI4                       0.5511
C35680102                      NOC_434_1LI4                       0.6410
C55272715                      NOC_434_1LI4                       0.5737
C23468564                      NOC_434_1LI4                       0.5802
C14265778                      NOC_434_1LI4                       0.7125
C41028919                      NOC_434_1LI4                       0.6621
C48870457                      NOC_434_1LI4                       0.5936
C37043263                      NOC_434_1LI4                       0.5830
C62134269                      NOC_434_1LI4                       0.5719
C48950379                      NOC_434_1LI4                       0.6505
C37435502                      NOC_434_1LI4                       0.5993
C61888065                      NOC_434_1LI4                       0.4932
C50657216                      NOC_434_1LI4                       0.6401
C30981989                      NOC_434_1LI4                       0.6751
C62101959                      NOC_434_1LI4                       0.6762
C49165673                      NOC_434_1LI4                       0.5813
C37796929                      NOC_434_1LI4                       0.5961
C62811000                      NOC_434_1LI4                       0.6143
C49425247                      NOC_434_1LI4                       0.6082
C37457070                      NOC_434_1LI4                       0.6319
C03155080                      NOC_434_1LI4                       0.6082
C39936155                      NOC_434_1LI4                       0.6818
C45862734                      NOC_434_1LI4                       0.7009
C66134436                      NOC_434_1LI4                       0.5606
C16951364                      NOC_434_1LI4                       0.6617
C40472509                      NOC_434_1LI4                       0.6209
C04053210                      NOC_434_1LI4                       0.6418
C51118789                      NOC_434_1LI4                       0.6777
C40483988                      NOC_434_1LI4                       0.6378
C13095638                      NOC_434_1LI4                       0.7273
C63955998                      NOC_434_1LI4                       0.7254
C50117974                      NOC_434_1LI4                       0.6345
C03840273                      NOC_434_1LI4                       0.5968
C55303182                      NOC_434_1LI4                       0.6989
C39084852                      NOC_434_1LI4                       0.5442
C03361173                      NOC_434_1LI4                       0.6514
C59385494                      NOC_434_1LI4                       0.6853
C40507977                      NOC_434_1LI4                       0.6309
C25890341                      NOC_434_1LI4                       0.7613
C51090693                      NOC_434_1LI4                       0.6455
C48085058                      NOC_434_1LI4                       0.6367
C67276868                      NOC_434_1LI4                       0.6961
C44881086                      NOC_434_1LI4                       0.6397
C40377105                      NOC_434_1LI4                       0.5432
C04136366                      NOC_434_1LI4                       0.6428
galux-align: processed 108 molecules in 10.56298488s.
Average (per molecule): 97.8054155ms.
