Query name                     Template name                       Score
C40924694                      NOC_434_1LI4                       0.5437
C40376402                      NOC_434_1LI4                       0.5482
C61639172                      NOC_434_1LI4                       0.6299
C49522370                      NOC_434_1LI4                       0.5695
C35431161                      NOC_434_1LI4                       0.5511
C66134300                      NOC_434_1LI4                       0.7079
C48949031                      NOC_434_1LI4                       0.5440
C40486880                      NOC_434_1LI4                       0.6022
C19402238                      NOC_434_1LI4                       0.6768
C41036677                      NOC_434_1LI4                       0.5814
C44501940                      NOC_434_1LI4                       0.6610
C62812083                      NOC_434_1LI4                       0.5883
C50908714                      NOC_434_1LI4                       0.6331
C37557844                      NOC_434_1LI4                       0.6086
C04962923                      NOC_434_1LI4                       0.4949
C49516316                      NOC_434_1LI4                       0.6360
C42430402                      NOC_434_1LI4                       0.5941
C22701271                      NOC_434_1LI4                       0.6349
C41760001                      NOC_434_1LI4                       0.5556
C48834835                      NOC_434_1LI4                       0.6503
C05183642                      NOC_434_1LI4                       0.6289
C54335065                      NOC_434_1LI4                       0.5966
C40999494                      NOC_434_1LI4                       0.5740
C05929597                      NOC_434_1LI4                       0.5895
C52001256                      NOC_434_1LI4                       0.5894
C45156359                      NOC_434_1LI4                       0.5689
C35306034                      NOC_434_1LI4                       0.7322
C41834220                      NOC_434_1LI4                       0.5981
C50162627                      NOC_434_1LI4                       0.6797
C20354524                      NOC_434_1LI4                       0.5857
C61591658                      NOC_434_1LI4                       0.5793
C48949659                      NOC_434_1LI4                       0.5296
C14612409                      NOC_434_1LI4                       0.6894
C05826492                      NOC_434_1LI4                       0.6295
C49069539                      NOC_434_1LI4                       0.6122
C06243427                      NOC_434_1LI4                       0.6097
C54342999                      NOC_434_1LI4                       0.5719
C54337141                      NOC_434_1LI4                       0.5708
C35382980                      NOC_434_1LI4                       0.7375
C62135777                      NOC_434_1LI4                       0.5849
C50244620                      NOC_434_1LI4                       0.5769
C22159657                      NOC_434_1LI4                       0.5365
C04577337                      NOC_434_1LI4                       0.7023
C34938226                      NOC_434_1LI4                       0.6174
C39465315                      NOC_434_1LI4                       0.5440
C61844727                      NOC_434_1LI4                       0.5561
C16954437                      NOC_434_1LI4                       0.5003
C37818273                      NOC_434_1LI4                       0.6838
C00082696                      NOC_434_1LI4                       0.5192
C50397195                      NOC_434_1LI4                       0.6609
C39292240                      NOC_434_1LI4                       0.5683
C12375303                      NOC_434_1LI4                       0.7515
C54525757                      NOC_434_1LI4                       0.6412
C41037399                      NOC_434_1LI4                       0.6553
C09970327                      NOC_434_1LI4                       0.4344
C61680421                      NOC_434_1LI4                       0.6711
C41547008                      NOC_434_1LI4                       0.7244
C04006325                      NOC_434_1LI4                       0.5710
C52006770                      NOC_434_1LI4                       0.6286
C44977398                      NOC_434_1LI4                       0.6365
C15565076                      NOC_434_1LI4                       0.6904
C61887321                      NOC_434_1LI4                       0.6046
C43706890                      NOC_434_1LI4                       0.6010
C26507424                      NOC_434_1LI4                       0.6233
C62102256                      NOC_434_1LI4                       0.6742
C44867043                      NOC_434_1LI4                       0.6172
C25503323                      NOC_434_1LI4                       0.4225
C17878224                      NOC_434_1LI4                       0.6598
C48668294                      NOC_434_1LI4                       0.6891
C26963803                      NOC_434_1LI4                       0.6403
C62874472                      NOC_434_1LI4                       0.5323
C48822564                      NOC_434_1LI4                       0.5779
C35651468                      NOC_434_1LI4                       0.6927
C62997237                      NOC_434_1LI4                       0.6567
C44987960                      NOC_434_1LI4                       0.6891
C35776291                      NOC_434_1LI4                       0.5610
C66111352                      NOC_434_1LI4                       0.6229
C49430769                      NOC_434_1LI4                       0.5866
C37115614                      NOC_434_1LI4                       0.6404
C64403633                      NOC_434_1LI4                       0.6412
C50396530                      NOC_434_1LI4                       0.7763
C37256652                      NOC_434_1LI4                       0.6049
C04201769                      NOC_434_1LI4                       0.5912
C48909950                      NOC_434_1LI4                       0.6635
C37408940                      NOC_434_1LI4                       0.6258
C25593126                      NOC_434_1LI4                       0.5584
C51092264                      NOC_434_1LI4                       0.6583
C04697900                      NOC_434_1LI4                       0.6779
C01868218                      NOC_434_1LI4                       0.5322
C12436508                      NOC_434_1LI4                       0.6692
C40175550                      NOC_434_1LI4                       0.6275
C03885128                      NOC_434_1LI4                       0.5210
C51118793                      NOC_434_1LI4                       0.7076
C42462189                      NOC_434_1LI4                       0.5593
C35431142                      NOC_434_1LI4                       0.5336
C48723166                      NOC_434_1LI4                       0.6240
C51414047                      NOC_434_1LI4                       0.6947
C08233378                      NOC_434_1LI4                       0.7119
C58231129                      NOC_434_1LI4                       0.4903
C40471190                      NOC_434_1LI4                       0.6058
C11991016                      NOC_434_1LI4                       0.6489
C60062213                      NOC_434_1LI4                       0.6986
C40571238                      NOC_434_1LI4                       0.5656
C13382106                      NOC_434_1LI4                       0.6937
C51886331                      NOC_434_1LI4                       0.6813
C48443360                      NOC_434_1LI4                       0.6551
C67277199                      NOC_434_1LI4                       0.7365
C45805409                      NOC_434_1LI4                       0.5952
galux-align: processed 108 molecules in 8.404568939s.
Average (per molecule): 77.82008275ms.
