name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C42407411,1,1,1,2,1,1,0,0,0,1,0,0.7272727272727274,0.6933,0.09876543209876543
C62925080,0,1,1,1,0,0,0,1,1,1,1,0.6363636363636365,0.6324,0.056818181818181816
C13682827,1,0,0,0,0,0,1,1,1,0,1,0.4545454545454546,0.5949,0.07228915662650602
C37023170,0,1,1,1,0,0,0,1,0,0,0,0.36363636363636365,0.6651,0.10588235294117647
C18089842,1,0,0,0,0,1,0,1,1,0,0,0.36363636363636365,0.7435,0.05319148936170213
C40377008,0,1,1,2,0,0,0,0,0,0,0,0.36363636363636365,0.5837,0.07407407407407407
C12505667,0,0,1,1,0,0,0,0,0,1,1,0.36363636363636365,0.6588,0.10666666666666667
C34183622,0,0,0,0,0,1,0,1,1,0,1,0.36363636363636365,0.66,0.09523809523809523
C39090504,1,1,1,1,0,0,0,0,0,0,0,0.36363636363636365,0.5879,0.0547945205479452
C05251054,0,1,1,1,0,0,0,0,0,1,0,0.36363636363636365,0.6354,0.06666666666666667
C37768948,1,1,1,0,0,0,0,0,0,1,0,0.36363636363636365,0.6222,0.0759493670886076
C08472677,1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.6562,0.075
C58841069,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.7098,0.07317073170731707
C65191409,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.6813,0.04395604395604396
C61830255,1,0,0,0,0,0,0,0,1,1,0,0.2727272727272727,0.733,0.05555555555555555
C37835136,0,0,0,0,1,0,0,0,0,1,1,0.2727272727272727,0.555,0.09210526315789473
C14555946,0,0,0,1,0,0,0,0,0,1,1,0.2727272727272727,0.5614,0.0625
C65370328,2,0,0,0,0,0,0,0,1,0,0,0.2727272727272727,0.7333,0.08
C20215433,1,0,0,0,0,0,0,0,2,0,0,0.2727272727272727,0.6659,0.047619047619047616
C37252570,0,0,0,0,0,1,0,0,1,1,0,0.2727272727272727,0.545,0.08
C47576681,1,1,1,0,0,0,0,0,0,0,0,0.2727272727272727,0.625,0.0625
C01614028,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.5793,0.07692307692307693
C40578407,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.5735,0.06097560975609756
C32103112,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.6655,0.06521739130434782
C37550946,0,0,0,0,1,0,0,0,1,0,0,0.18181818181818182,0.6906,0.08045977011494253
C00134676,1,0,1,0,0,0,0,0,0,0,0,0.18181818181818182,0.6321,0.05813953488372093
C53548648,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.7741,0.11235955056179775
C20303006,0,0,0,0,0,0,0,2,0,0,0,0.18181818181818182,0.6792,0.036585365853658534
C48836076,0,0,1,1,0,0,0,0,0,0,0,0.18181818181818182,0.6046,0.058823529411764705
C37365885,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.6621,0.06097560975609756
C57029823,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.6115,0.08791208791208792
C40304863,0,0,1,0,0,0,0,0,0,0,1,0.18181818181818182,0.6938,0.0975609756097561
C37516671,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5718,0.08
C05547737,1,0,0,0,1,0,0,0,0,0,0,0.18181818181818182,0.5879,0.060240963855421686
C39465317,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.5435,0.09302325581395349
C48696534,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6738,0.034482758620689655
C62811461,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.5813,0.10714285714285714
C41034112,1,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.6528,0.05434782608695652
C66740716,1,0,0,0,0,0,0,0,0,1,0,0.18181818181818182,0.6648,0.08536585365853659
C36929849,0,0,0,1,0,0,0,0,0,1,0,0.18181818181818182,0.5427,0.0945945945945946
C36746090,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.5831,0.0759493670886076
C63110946,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.5481,0.05128205128205128
C40377140,0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.6302,0.07317073170731707
C49209234,1,0,0,1,0,0,0,0,0,0,0,0.18181818181818182,0.6465,0.056818181818181816
C48843344,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.625,0.058823529411764705
C50604365,0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.6471,0.07058823529411765
C43111021,0,0,0,0,0,0,0,1,1,0,0,0.18181818181818182,0.7171,0.07142857142857142
C26898583,0,0,0,0,1,0,0,0,0,1,0,0.18181818181818182,0.6242,0.10588235294117647
C56376074,0,1,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.6521,0.05952380952380952
C61937129,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.5678,0.056818181818181816
C53918934,0,0,0,0,0,0,0,1,0,1,0,0.18181818181818182,0.6584,0.05063291139240506
C27743554,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.641,0.04395604395604396
C55187123,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,0.5685,0.1125
C50754212,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.7168,0.056179775280898875
C49476457,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.642,0.0875
C42431202,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.6327,0.04938271604938271
C37673512,0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.6804,0.08641975308641975
C31806753,1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.6228,0.08235294117647059
C63057960,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.6554,0.06097560975609756
C50244438,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.7089,0.08045977011494253
C51088970,0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.6872,0.08974358974358974
C44877734,0,0,0,0,0,0,0,0,1,0,0,0.09090909090909091,0.6088,0.06896551724137931
C22142577,0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.4901,0.05555555555555555
