name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C51147759,2,0,0,0,1,1,0,0,0,0,0,0.36363636363636365,0.6085,0.08433734939759036
C06328745,1,0,1,0,1,0,0,0,0,1,0,0.36363636363636365,0.6183,0.10588235294117647
C25406801,1,0,0,0,0,1,0,0,0,0,1,0.2727272727272727,0.6992,0.1
C40578963,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.5803,0.09411764705882353
C49103268,0,0,0,0,0,0,0,1,1,0,1,0.2727272727272727,0.5937,0.03614457831325301
C37744375,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.7102,0.07142857142857142
C50244597,1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.5893,0.10714285714285714
C06161142,1,0,0,0,0,0,0,1,0,1,0,0.2727272727272727,0.6529,0.1038961038961039
C25319075,0,0,0,1,0,0,0,1,0,1,0,0.2727272727272727,0.5973,0.058823529411764705
C40749729,1,0,0,0,1,1,0,0,0,0,0,0.2727272727272727,0.6208,0.0875
C02116546,0,0,0,0,0,1,0,1,1,0,0,0.2727272727272727,0.5565,0.02531645569620253
C44785397,0,0,1,1,0,0,0,0,0,1,0,0.2727272727272727,0.5998,0.06329113924050633
C17122396,0,0,0,0,1,1,0,0,0,0,1,0.2727272727272727,0.4483,0.07792207792207792
C37043237,1,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.5551,0.04878048780487805
C50323318,0,0,0,0,1,0,1,0,0,1,0,0.2727272727272727,0.686,0.0975609756097561
C36998681,1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.6083,0.09876543209876543
C04548103,0,0,0,0,0,0,0,0,0,2,1,0.2727272727272727,0.596,0.07228915662650602
C40429568,0,0,0,0,0,0,0,1,1,0,1,0.2727272727272727,0.6381,0.04597701149425287
C63810135,1,0,0,1,0,0,0,0,1,0,0,0.2727272727272727,0.706,0.054945054945054944
C59815906,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.7062,0.06930693069306931
C62101359,0,0,0,0,0,0,1,0,0,1,0,0.18181818181818182,0.6106,0.08433734939759036
C42128530,0,0,0,0,0,0,0,0,1,0,1,0.18181818181818182,0.6459,0.08139534883720931
C60781408,0,0,1,0,0,0,0,0,0,1,0,0.18181818181818182,0.7336,0.061855670103092786
