name,gscreen_pistacking0,gscreen_hydrogenbonding0,gscreen_hydrogenbonding1,gscreen_hydrogenbonding2,gscreen_hydrogenbonding3,gscreen_hydrogenbonding4,gscreen_hydrogenbonding5,gscreen_hydrogenbonding6,gscreen_hydrogenbonding7,gscreen_hydrogenbonding8,gscreen_hydrogenbonding9,pharma_score,shape_score,tani_sim
C55186156,0,1,1,1,0,0,0,1,1,0,0,0.4545454545454546,0.5812,0.10975609756097561
C52125890,0,1,1,1,0,0,0,1,1,0,0,0.4545454545454546,0.6416,0.10256410256410256
C04538235,1,0,0,0,0,1,0,1,1,0,0,0.36363636363636365,0.7008,0.06451612903225806
C04913828,1,1,0,1,0,0,0,0,1,0,0,0.36363636363636365,0.7079,0.08433734939759036
C45597150,1,0,0,0,1,0,0,1,1,0,0,0.36363636363636365,0.5436,0.04878048780487805
C37660374,1,0,0,0,1,0,1,0,0,0,1,0.36363636363636365,0.6647,0.08139534883720931
C37516670,0,0,0,0,1,1,0,1,0,1,0,0.36363636363636365,0.5902,0.08
C50222979,0,1,1,1,0,0,0,0,0,0,1,0.36363636363636365,0.6079,0.08235294117647059
C40378833,0,1,0,1,0,0,0,1,1,0,0,0.36363636363636365,0.6529,0.056818181818181816
C05291472,1,1,1,0,0,0,0,0,0,1,0,0.36363636363636365,0.5782,0.05405405405405406
C39053965,1,0,0,1,1,0,0,0,0,1,0,0.36363636363636365,0.4781,0.05970149253731343
C00344344,1,1,0,1,0,0,0,0,0,1,0,0.36363636363636365,0.5739,0.06060606060606061
C48797061,0,1,1,0,0,0,0,1,1,0,0,0.36363636363636365,0.6461,0.060240963855421686
C61844994,0,0,0,1,0,0,0,0,0,1,1,0.2727272727272727,0.5121,0.05333333333333334
C55298621,1,0,0,0,0,0,1,0,0,1,0,0.2727272727272727,0.6893,0.07407407407407407
C49228035,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.5971,0.05952380952380952
C44932439,1,0,1,0,0,0,0,0,0,0,1,0.2727272727272727,0.7241,0.09302325581395349
C63175403,0,0,0,0,0,0,1,0,0,1,1,0.2727272727272727,0.6235,0.06097560975609756
C50244599,0,0,0,1,0,0,0,1,1,0,0,0.2727272727272727,0.561,0.05
C37208276,0,0,0,0,1,0,0,1,1,0,0,0.2727272727272727,0.7209,0.047058823529411764
C19798158,1,0,0,0,0,1,0,0,0,0,1,0.2727272727272727,0.6172,0.1111111111111111
C45112422,0,0,0,0,0,0,1,1,1,0,0,0.2727272727272727,0.5903,0.05952380952380952
C45722671,0,1,0,1,0,0,0,0,1,0,0,0.2727272727272727,0.7309,0.07954545454545454
C19793789,0,0,0,0,0,0,0,1,1,1,0,0.2727272727272727,0.6259,0.03488372093023256
C22156822,1,0,0,1,0,0,0,0,0,1,0,0.2727272727272727,0.5991,0.08333333333333333
C53096334,1,0,0,0,0,0,0,0,0,1,1,0.2727272727272727,0.6114,0.10526315789473684
C59157955,0,1,1,1,0,0,0,0,0,0,0,0.2727272727272727,0.6516,0.0821917808219178
